Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
76677,52456,j,rj03.605,2453340.088437,4.28,1.074084,0.328,106862.0
76678,52456,j,rj06.629,2453426.780509,0.62,1.097817,0.334,29808.0
76679,52456,j,rj104.377,2455491.040061,-4.24,1.318345,0.298,24218.0
76680,52456,j,rj163.312,2456266.132445,-5.13,1.066881,0.303,48644.0
76681,52456,j,rj222.120,2457411.910538,-8.69,1.248375,0.3168,28812.0
76682,52456,j,rj224.99,2457422.784504,-1.88,1.53964,0.3122,13399.0
76683,52456,j,rj246.543,2457714.111959,-8.34,1.20512,0.294,24491.0
76684,52456,j,rj246.714,2457715.060022,-4.19,0.961816,0.2984,49192.0
76685,52456,j,rj306.379,2458397.10803,2.38,1.139001,0.3271,24740.0
76686,52456,j,rj328.61,2458610.743122,6.22,1.409752,0.344,24806.0
