Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
51216,209290,k,rk33.104,2451410.007604,-8.53,1.366316,-1,70293.0
51217,209290,k,rk35.163,2451439.871713,-6.03,1.453344,-1,53903.0
51218,209290,k,rk54.72,2452094.927396,-7.39,1.536355,-1,51688.0
51219,209290,k,rk54.255,2452096.032164,-10.81,1.38749,-1,80948.0
51220,209290,k,rk57.199,2452189.819572,1.96,1.658915,-1,67041.0
51221,209290,k,rk65.73,2452486.959375,3.39,1.399472,-1,92465.0
51222,209290,k,rk65.391,2452488.921308,6.47,1.644462,-1,94642.0
51223,209290,k,rk66.51,2452514.846354,-1.10,1.352305,-1,93492.0
51224,209290,k,rk66.240,2452515.790058,-0.77,1.479767,-1,86777.0
51225,209290,k,rk68.36,2452572.776192,-3.63,1.448864,-1,81929.0
51226,209290,k,rk68.430,2452574.753634,2.88,1.431003,-1,85574.0
51227,209290,k,rk69.238,2452601.740255,0.77,1.508921,-1,100235.0
51228,209290,k,rk74.495,2452806.094549,4.27,1.544249,-1,90666.0
51229,209290,k,rk76.262,2452850.033252,-4.30,1.451786,-1,85087.0
51230,209290,k,rk88.277,2453196.921748,-6.82,1.560534,-1,92783.0
