Name,JD,RVel,e_RVel,SNR,Dewar
221354,2451146.60644,-6.28,6.67,67.0,6
221354,2451364.9082,-5.11,3.35,170.0,6
221354,2451416.99414,5.5,3.78,125.0,6
221354,2451419.85156,0.0,4.93,85.0,6
221354,2451419.87402,2.83,4.94,86.0,6
221354,2451425.87793,-15.39,5.55,77.0,6
221354,2451425.90039,6.13,5.82,76.0,6
221354,2451439.82422,-2.75,4.83,82.0,6
221354,2451439.84668,7.39,5.63,82.0,6
221354,2451467.79883,-17.61,5.99,76.0,6
221354,2451467.82129,-11.74,5.64,74.0,6
221354,2451482.71777,-16.87,12.1,43.0,6
221354,2451805.81836,9.82,4.15,110.0,6
221354,2451805.84766,3.35,4.04,110.0,6
221354,2451824.75488,-1.1,4.34,100.0,6
221354,2451824.78418,4.65,4.32,101.0,6
221354,2451831.67871,9.83,6.11,72.0,6
221354,2451831.70898,-1.09,5.82,75.0,6
221354,2451866.6543,-7.24,5.5,84.0,6
221354,2451866.68457,-17.77,5.61,83.0,6
221354,2452139.8457,2.37,4.74,94.0,6
221354,2452139.875,-0.72,4.77,94.0,6
221354,2452540.79785,6.37,3.86,77.0,8
221354,2452540.82129,5.1,3.95,73.0,8
