Name,JD,RVel,e_RVel,SNR,Dewar
209458,2451733.81445,-89.27,4.5,115.0,6
209458,2451733.82324,-18.22,3.89,122.0,6
209458,2451733.83398,-11.46,3.66,128.0,6
209458,2451733.84277,-17.84,3.77,121.0,6
209458,2451733.85059,-23.1,3.4,128.0,6
209458,2451733.85938,24.03,4.06,132.0,6
209458,2451733.86816,0.0,4.03,122.0,6
209458,2451733.87695,17.57,4.37,118.0,6
209458,2451733.88477,-7.04,4.63,102.0,6
209458,2451733.89258,-5.72,3.57,128.0,6
209458,2451733.90137,16.98,3.6,127.0,6
209458,2451733.90918,22.17,3.45,143.0,6
209458,2451733.91797,-0.97,3.32,140.0,6
209458,2451733.92578,66.84,3.56,143.0,6
209458,2451733.93457,31.52,3.33,138.0,6
209458,2451733.94238,43.68,3.12,152.0,6
209458,2451733.95117,27.13,2.88,150.0,6
209458,2451733.95996,-26.06,3.35,155.0,6
209458,2451733.96777,-1.83,3.1,158.0,6
209458,2451733.97656,-72.7,3.41,137.0,6
209458,2451733.9834,-37.11,3.31,138.0,6
209458,2451733.99023,-41.95,3.27,142.0,6
209458,2451750.89551,242.0,5.53,152.0,6
209458,2451751.90723,125.49,4.97,195.0,6
209458,2451752.88086,110.91,5.19,154.0,6
209458,2451774.83984,245.53,4.18,188.0,6
209458,2451775.87598,235.77,4.51,179.0,6
