Name,JD,RVel,e_RVel,SNR,Dewar
217618,2451416.91894,2.99,3.71,137.0,6
217618,2451445.81836,-9.29,3.64,103.0,6
217618,2451447.76074,-10.91,3.51,152.0,6
217618,2451750.92188,6.04,3.32,172.0,6
217618,2451774.875,4.52,2.95,181.0,6
217618,2451775.93945,9.39,3.42,165.0,6
217618,2452157.78711,6.06,4.4,97.0,6
217618,2452161.78148,-20.2,3.73,132.0,6
217618,2452513.87012,-32.18,2.24,174.0,8
217618,2452513.88867,-22.45,2.49,174.0,8
217618,2452894.79785,-13.48,3.42,107.0,8
217618,2453250.91016,5.77,3.85,90.0,8
217618,2453281.83398,-13.69,2.73,154.0,8
217618,2453742.61616,7.34,3.69,78.0,8
217618,2453956.9346,0.0,2.86,116.0,8
217618,2454340.84754,-7.23,3.09,149.0,8
