Name,JD,RVel,e_RVel,SNR,Dewar
75332,2450831.85547,29.19,10.42,73.0,13
75332,2450854.85742,1.11,14.7,49.0,13
75332,2451131.04688,-7.96,10.64,85.0,6
75332,2451132.03711,14.21,8.13,105.0,6
75332,2451212.89746,-22.49,9.84,88.0,6
75332,2451213.85449,105.85,8.92,97.0,6
75332,2451298.70757,39.55,7.86,122.0,13
75332,2451299.68164,99.28,7.38,104.0,13
75332,2451300.7041,63.32,9.28,102.0,13
75332,2451874.03418,-3.7,8.22,124.0,6
75332,2451879.95763,-8.18,6.18,155.0,6
75332,2451908.89888,-50.09,5.98,160.0,6
75332,2453033.92871,-16.09,5.81,168.0,8
75332,2453068.79199,-22.41,8.38,100.0,8
75332,2453335.05273,32.69,5.64,221.0,8
75332,2453337.91504,13.2,7.59,104.0,8
75332,2453338.95019,65.93,8.4,82.0,8
75332,2453362.91015,11.03,4.89,158.0,8
75332,2453363.9285,8.95,5.86,168.0,8
75332,2453744.93337,-29.38,6.36,156.0,8
75332,2453752.88219,-48.23,6.4,115.0,8
75332,2453755.86968,-7.79,6.09,153.0,8
75332,2453756.8409,-14.44,6.49,149.0,8
75332,2454196.7412,36.67,5.81,152.0,8
75332,2454864.84888,-5.85,6.24,235.0,8
