Name,JD,RVel,e_RVel,SNR,Dewar
18262,2451796.91016,-17.23,6.68,126.0,6
18262,2451797.9209,-12.3,6.83,129.0,6
18262,2451798.98633,-45.85,6.95,131.0,6
18262,2451812.97656,18.07,6.7,127.0,6
18262,2451833.95703,29.67,6.9,126.0,6
18262,2451836.91699,-9.6,6.52,135.0,6
18262,2451837.94141,-22.19,7.14,140.0,6
18262,2451839.91113,-11.38,6.9,128.0,6
18262,2451860.83887,-28.56,6.13,217.0,6
18262,2451865.85547,17.19,7.54,125.0,6
18262,2451866.8697,-36.72,6.21,134.0,6
18262,2451868.78418,-15.61,6.66,142.0,6
18262,2451875.73535,-29.83,6.89,130.0,6
18262,2451876.78711,-21.49,6.33,144.0,6
18262,2452658.82393,10.8,4.65,164.0,8
18262,2452893.96902,-8.93,4.02,204.0,8
18262,2452895.00095,-9.22,3.73,248.0,8
18262,2452895.98286,0.82,4.14,191.0,8
18262,2452897.00189,-4.75,3.48,300.0,8
18262,2452897.99166,5.73,3.86,255.0,8
18262,2452910.94042,19.91,3.61,214.0,8
18262,2452911.98284,6.44,4.73,144.0,8
18262,2452912.92854,11.43,3.78,205.0,8
18262,2452920.93823,6.08,3.7,201.0,8
18262,2452921.95749,23.93,3.76,200.0,8
18262,2452926.86406,14.6,4.03,189.0,8
18262,2452927.86245,4.35,3.69,209.0,8
18262,2452938.91791,6.25,4.26,186.0,8
18262,2452967.84809,18.2,5.13,132.0,8
18262,2452968.78129,12.89,3.8,192.0,8
18262,2452982.76465,-23.36,7.88,88.0,8
18262,2452991.72559,13.87,4.99,227.0,8
18262,2452995.77723,0.74,4.48,144.0,8
18262,2453390.71962,18.09,5.29,203.0,8
18262,2453988.01754,3.58,4.65,171.0,8
18262,2453988.85626,11.95,5.82,204.0,8
18262,2453989.93901,-22.95,4.97,227.0,8
18262,2454049.79256,6.39,5.43,189.0,8
18262,2454337.94157,-16.21,5.41,212.0,8
18262,2454424.7008,0.0,5.5,181.0,8
18262,2454425.78462,-17.63,5.35,135.0,8
18262,2454426.80944,5.26,5.14,165.0,8
18262,2454427.79074,40.84,5.22,162.0,8
18262,2454428.81256,15.59,4.68,183.0,8
18262,2454725.0098,-3.14,3.87,229.0,8
18262,2454783.75988,8.35,5.7,154.0,8
18262,2454784.77764,-26.66,6.23,150.0,8
18262,2455167.77655,-30.4,4.05,255.0,8
18262,2455843.99015,-140.65,7.25,150.0,8
18262,2455844.93654,-80.97,11.44,61.0,8
18262,2455846.84213,-2.9,6.1,140.0,8
