Name,JD,RVel,e_RVel,SNR,Dewar
135599,2450832.06445,-8.79,9.89,48.0,13
135599,2451004.74551,-40.47,9.28,64.0,6
135599,2451006.72461,-20.38,6.83,74.0,6
135599,2451026.69629,33.45,6.02,86.0,6
135599,2451027.68555,1.18,6.13,82.0,6
135599,2451243.00195,-13.38,4.79,113.0,6
135599,2451298.88902,17.61,4.27,121.0,13
135599,2451299.80469,-13.16,3.93,125.0,13
135599,2451628.86621,-21.93,3.67,183.0,6
135599,2452075.7959,-24.78,3.63,192.0,6
135599,2453391.081,-1.22,2.97,138.0,8
135599,2453482.83374,27.12,3.22,129.0,8
135599,2453869.84981,19.99,3.55,113.0,8
135599,2453897.85288,4.1,3.22,137.0,8
135599,2454136.05276,14.06,3.57,116.0,8
135599,2454166.0236,25.25,3.09,123.0,8
135599,2454196.89905,-4.67,3.23,128.0,8
135599,2454219.87267,-30.47,3.51,121.0,8
135599,2454220.88387,-13.77,3.13,129.0,8
135599,2454547.99554,25.86,3.36,111.0,8
135599,2454574.88843,3.49,3.0,135.0,8
135599,2454606.83848,3.36,3.18,125.0,8
135599,2454609.89543,26.52,3.62,110.0,8
135599,2454622.79008,10.28,3.56,129.0,8
135599,2454623.8038,28.6,7.11,69.0,8
135599,2454694.69534,1.15,2.78,171.0,8
135599,2454694.70675,6.3,3.27,163.0,8
135599,2454694.71781,-1.04,3.19,157.0,8
135599,2454695.72965,9.03,2.99,153.0,8
135599,2454696.66895,-11.46,2.67,145.0,8
135599,2454696.68243,-18.4,2.75,147.0,8
135599,2454696.69619,-33.45,2.76,147.0,8
135599,2454697.66912,-1.35,3.0,147.0,8
135599,2454697.68398,3.0,2.6,148.0,8
135599,2454697.69865,-5.74,2.92,148.0,8
135599,2454698.66725,9.97,2.52,144.0,8
135599,2454698.68194,-3.59,2.57,176.0,8
135599,2454698.69595,11.14,3.16,148.0,8
135599,2454723.63514,-17.14,3.24,142.0,8
135599,2454724.65884,-17.95,2.94,135.0,8
135599,2454724.66762,-14.19,3.77,114.0,8
135599,2454725.66694,-6.3,3.04,128.0,8
135599,2454725.67736,0.0,3.37,137.0,8
135599,2454845.06822,14.95,3.75,112.0,8
135599,2454845.07905,5.8,3.7,116.0,8
