Name,JD,RVel,e_RVel,SNR,Dewar
67228,2451173.97168,9.23,4.92,131.0,6
67228,2451212.85352,8.39,4.38,135.0,6
67228,2451213.82227,2.07,4.3,127.0,6
67228,2451532.98438,31.09,3.84,209.0,6
67228,2451534.94629,-3.44,3.8,204.0,6
67228,2451539.9375,11.18,3.45,173.0,6
67228,2451581.81055,30.28,4.37,158.0,6
67228,2451607.78221,12.49,2.95,210.0,6
67228,2451626.67871,-10.45,3.5,197.0,6
67228,2451629.72852,-7.18,3.85,191.0,6
67228,2451939.85328,5.75,3.56,168.0,6
67228,2451945.85059,8.67,3.14,301.0,6
67228,2452990.93066,-11.56,2.98,242.0,8
67228,2452991.98535,-6.24,3.24,192.0,8
67228,2453010.9043,-5.71,3.61,129.0,8
67228,2453068.73242,1.88,3.2,144.0,8
67228,2453337.88769,-9.54,3.53,134.0,8
67228,2453338.92871,-5.6,3.69,122.0,8
67228,2453339.96512,-3.01,2.28,191.0,8
67228,2453360.90133,9.18,3.43,159.0,8
67228,2453362.87009,1.58,3.4,163.0,8
67228,2453363.87527,-4.73,3.44,159.0,8
67228,2453384.77633,3.85,3.34,136.0,8
67228,2453385.82406,7.88,2.94,168.0,8
67228,2453402.82223,3.2,3.01,156.0,8
67228,2453403.87389,-3.89,3.0,148.0,8
67228,2453405.8319,-7.76,3.02,172.0,8
67228,2453437.71211,-13.85,3.16,139.0,8
67228,2453438.70609,-9.4,3.15,144.0,8
67228,2453439.71582,-26.48,3.1,150.0,8
67228,2453440.71336,-8.72,3.72,138.0,8
67228,2453441.71993,-2.1,2.96,156.0,8
67228,2453744.79383,0.07,3.28,161.0,8
67228,2453752.84321,-21.33,3.59,164.0,8
67228,2453755.85428,-11.95,3.44,163.0,8
67228,2453756.81229,-20.67,3.67,147.0,8
67228,2453843.78811,0.0,3.16,116.0,8
67228,2454846.855,-7.88,3.44,176.0,8
67228,2455847.00742,-0.75,3.39,200.0,8
