Name,JD,RVel,e_RVel,SNR,Dewar
217877,2451005.96484,-8.48,8.69,71.0,6
217877,2451006.96875,-7.04,8.96,71.0,6
217877,2451025.98438,20.53,7.9,78.0,6
217877,2451027.94336,-15.62,7.19,78.0,6
217877,2451049.82617,-11.53,7.18,71.0,6
217877,2451444.83106,23.56,5.38,179.0,6
217877,2451446.76562,19.17,5.18,144.0,6
217877,2451447.7207,-7.67,5.31,138.0,6
217877,2451752.89844,-9.93,4.81,158.0,6
217877,2451775.91211,14.54,4.01,181.0,6
217877,2451873.59082,-7.14,7.12,95.0,6
217877,2451873.62109,-9.83,6.67,100.0,6
217877,2452121.84375,11.5,4.6,141.0,6
217877,2452143.83398,17.16,8.13,74.0,6
217877,2452145.81348,24.27,7.29,84.0,6
217877,2452145.84277,-2.95,6.22,92.0,6
217877,2452158.80273,-18.71,4.94,140.0,6
217877,2452160.83203,-28.14,4.9,146.0,6
217877,2452161.79087,-6.12,5.18,173.0,6
217877,2452195.67871,-9.74,8.72,72.0,6
217877,2452195.70703,-21.89,7.2,82.0,6
217877,2452195.73731,0.0,7.47,76.0,6
217877,2452200.69336,27.8,8.56,71.0,6
217877,2452200.70801,21.39,7.62,75.0,6
217877,2452200.73242,3.24,5.88,99.0,6
217877,2452200.76269,6.44,5.56,101.0,6
217877,2452201.64746,-5.15,6.58,98.0,6
217877,2452201.67676,3.13,6.18,95.0,6
217877,2452201.70703,5.73,6.56,91.0,6
217877,2452204.64746,34.73,7.19,94.0,6
217877,2452204.67676,-9.83,7.26,96.0,6
217877,2452204.70606,27.69,7.06,91.0,6
217877,2452208.67188,23.52,4.4,94.0,8
217877,2452208.70215,8.39,5.12,85.0,8
217877,2452208.73242,-4.16,5.5,86.0,8
217877,2452214.67969,1.16,7.03,87.0,6
217877,2452214.71387,-13.2,6.87,86.0,6
217877,2452218.62988,-11.96,6.29,92.0,6
217877,2452218.66016,-24.63,6.94,92.0,6
217877,2452218.68945,-4.5,6.59,93.0,6
217877,2452219.66699,-1.38,8.14,74.0,6
217877,2452219.71875,6.74,6.31,95.0,6
217877,2452241.625,9.07,4.16,149.0,8
217877,2452896.76172,1.78,4.2,156.0,8
217877,2452912.79492,-2.48,5.35,87.0,8
217877,2452912.81738,8.26,5.37,88.0,8
217877,2452912.83984,-4.97,5.75,88.0,8
217877,2453010.60352,-19.01,4.32,125.0,8
217877,2453282.76953,15.03,3.84,129.0,8
217877,2453953.85654,12.85,3.73,146.0,8
217877,2453955.89294,15.35,3.7,136.0,8
217877,2453958.85778,10.01,4.17,148.0,8
217877,2453958.86432,14.14,3.63,145.0,8
217877,2453987.83669,-24.45,4.71,108.0,8
217877,2454340.85719,-12.74,4.18,211.0,8
217877,2454424.69,-5.74,3.74,144.0,8
217877,2454425.65238,9.75,3.95,107.0,8
217877,2454427.65154,-17.17,4.34,135.0,8
