Name,JD,RVel,e_RVel,SNR,Dewar
193017,2451005.89551,-26.85,10.41,64.0,6
193017,2451006.89356,0.0,10.37,65.0,6
193017,2451025.87793,-31.19,8.97,73.0,6
193017,2451026.83301,11.21,8.04,79.0,6
193017,2451027.85352,9.64,8.98,75.0,6
193017,2451046.75879,-20.11,10.14,70.0,6
193017,2451448.66234,-60.54,7.51,101.0,6
193017,2451752.83594,-9.68,6.17,132.0,6
193017,2451812.67188,-10.62,10.96,70.0,6
193017,2452075.97949,11.22,5.28,177.0,6
193017,2452122.83398,31.68,6.46,100.0,6
193017,2452158.70508,22.88,6.01,116.0,6
193017,2452160.74902,0.85,6.21,133.0,6
193017,2452429.98633,19.34,5.68,126.0,8
193017,2452511.80273,7.63,4.94,167.0,8
193017,2452534.73828,24.57,5.81,130.0,8
193017,2452834.88418,-13.14,4.17,165.0,8
193017,2452895.76269,-14.76,5.57,126.0,8
193017,2453281.67969,-18.64,5.3,147.0,8
193017,2453544.97393,4.34,4.81,131.0,8
193017,2453957.76816,1.56,4.7,134.0,8
193017,2454722.82506,-10.81,4.28,148.0,8
193017,2454722.83743,5.33,4.77,141.0,8
193017,2454783.59693,-23.71,4.95,145.0,8
193017,2454784.58986,-31.22,6.55,110.0,8
