Name,JD,RVel,e_RVel,SNR,Dewar
219134,2448906.7182,-24.88,8.88,256.0,8
219134,2448934.6595,-17.49,10.79,112.0,8
219134,2448934.6817,-23.9,9.29,122.0,8
219134,2448935.6721,-29.51,11.97,118.0,8
219134,2448935.6942,-26.41,10.64,118.0,8
219134,2449172.9532,4.17,8.66,278.0,8
219134,2449200.9041,-9.34,7.94,332.0,8
219134,2449255.7202,0.73,9.49,167.0,8
219134,2449298.7033,-14.48,10.03,158.0,8
219134,2449298.7248,-31.03,8.88,152.0,8
219134,2449587.9252,11.02,9.53,196.0,8
219134,2449587.947,-5.37,8.82,198.0,8
219134,2449589.8798,-1.77,8.44,202.0,8
219134,2449589.9012,-9.16,8.83,184.0,8
219134,2449601.8254,-16.31,7.82,197.0,8
219134,2449601.8471,-18.51,8.89,192.0,8
219134,2449623.7367,-10.08,7.96,321.0,8
219134,2449914.9834,13.48,3.55,275.0,13
219134,2449941.85547,3.05,1.86,113.0,13
219134,2449941.87793,4.21,1.69,113.0,13
219134,2449983.70312,14.06,2.09,99.0,13
219134,2449983.72559,12.0,2.18,107.0,13
219134,2450011.72852,7.32,2.09,95.0,13
219134,2450011.75,0.39,2.13,102.0,13
219134,2450048.7023,16.33,2.55,81.0,13
219134,2450048.72538,3.51,3.95,58.0,13
219134,2450089.6084,4.65,1.73,189.0,13
219134,2450299.92578,5.12,1.41,233.0,13
219134,2450326.82031,4.3,1.4,281.0,13
219134,2450421.69727,-1.95,1.62,213.0,13
219134,2450437.63184,-3.82,1.42,235.0,13
219134,2450613.9541,0.32,1.52,194.0,13
219134,2450613.96875,2.69,1.62,173.0,13
219134,2450640.93457,1.39,1.48,247.0,13
219134,2450640.95019,1.09,1.28,257.0,13
219134,2450645.97656,2.6,2.04,132.0,13
219134,2450655.94824,2.4,1.61,170.0,13
219134,2450655.95508,3.86,1.64,164.0,13
219134,2450657.00684,0.0,1.46,218.0,13
219134,2450681.94727,-11.2,1.34,232.0,13
219134,2450767.64453,2.65,1.81,161.0,13
219134,2450793.66016,-2.9,1.56,253.0,13
219134,2450794.70898,-5.86,2.94,80.0,13
219134,2450979.95117,3.61,2.63,122.0,6
219134,2450979.96582,3.22,2.9,122.0,6
219134,2451014.96191,-0.58,2.72,134.0,6
219134,2451044.95898,1.6,2.33,149.0,6
219134,2451130.64844,-5.93,2.73,132.0,6
219134,2451146.59277,3.25,3.1,126.0,6
219134,2451364.89648,4.74,2.41,161.0,6
219134,2451416.98828,-2.93,2.53,181.0,6
219134,2451427.86914,-17.93,3.06,122.0,6
219134,2451482.69336,2.07,2.9,104.0,6
219134,2451842.68945,-4.58,2.7,151.0,6
219134,2452128.84174,0.25,3.94,147.0,6
219134,2452188.74805,8.02,2.87,129.0,6
219134,2452189.73731,8.89,2.58,158.0,6
219134,2452189.76758,-1.12,2.41,153.0,6
219134,2452232.63574,-22.2,2.02,141.0,8
219134,2452232.66602,-9.42,2.02,138.0,8
219134,2452232.69629,-13.0,2.52,93.0,8
219134,2453247.87402,-5.13,1.97,125.0,8
219134,2453316.73047,-9.65,2.43,100.0,8
219134,2453316.75293,-9.01,2.78,100.0,8
219134,2453316.77539,-7.63,2.53,100.0,8
