Name,JD,RVel,e_RVel,SNR,Dewar
166620,2446958.9107,13.24,11.47,223.0,2
166620,2447046.7259,13.47,8.05,183.0,2
166620,2447374.8177,-58.94,10.28,371.0,2
166620,2447846.6262,14.38,12.57,131.0,2
166620,2448017.9608,-9.5,10.78,247.0,2
166620,2448113.7594,-19.42,9.72,261.0,2
166620,2448114.8295,-4.81,9.9,274.0,2
166620,2448374.9694,0.72,11.35,126.0,2
166620,2448437.9185,5.51,8.53,308.0,2
166620,2448789.9696,-8.38,8.59,188.0,2
166620,2448906.6547,20.43,8.24,278.0,2
166620,2449123.8713,-11.78,14.71,100.0,2
166620,2449123.8928,1.03,12.4,101.0,2
166620,2449123.9143,3.37,11.48,103.0,2
166620,2449171.8104,-18.36,9.12,328.0,2
166620,2449172.7794,-15.32,7.63,285.0,2
166620,2449172.7866,-17.93,7.92,256.0,2
166620,2449172.8145,-16.91,8.24,242.0,2
166620,2449172.8208,-17.23,8.68,243.0,2
166620,2449470.0303,9.68,7.9,281.0,2
166620,2449603.6962,10.31,10.83,135.0,2
166620,2449603.7177,12.23,10.95,135.0,2
166620,2449623.6565,8.27,10.25,288.0,2
166620,2449913.87737,2.96,3.59,201.0,13
166620,2450263.80176,2.53,2.03,192.0,13
166620,2450298.73535,8.37,2.4,124.0,13
166620,2450298.75098,17.95,2.1,136.0,13
166620,2450304.73828,13.4,1.89,170.0,13
166620,2450304.75391,11.14,2.0,179.0,13
166620,2450326.71973,2.34,1.73,190.0,13
166620,2450326.73438,-0.97,1.67,222.0,13
166620,2450610.95801,8.01,2.35,143.0,13
166620,2450614.87988,1.43,2.41,132.0,13
166620,2450640.88477,4.19,2.19,140.0,13
166620,2450656.82422,6.0,2.06,167.0,13
166620,2450681.7666,3.65,1.97,132.0,13
166620,2450976.9082,5.88,4.22,84.0,6
166620,2450976.92481,17.62,6.5,66.0,6
166620,2451005.85938,4.4,2.94,143.0,6
166620,2451362.83203,7.16,2.7,169.0,6
166620,2451378.80957,2.95,3.25,109.0,6
166620,2451446.63184,-0.0,3.02,131.0,6
166620,2451751.78027,15.09,2.55,204.0,6
166620,2452076.85742,11.23,2.49,207.0,6
166620,2452129.74121,0.93,3.6,109.0,6
166620,2452129.77148,5.13,3.66,111.0,6
166620,2452132.76367,-4.17,4.04,102.0,6
166620,2452132.79297,-2.31,3.97,99.0,6
166620,2452136.71191,6.81,3.52,107.0,6
166620,2452136.74121,-6.85,3.88,108.0,6
166620,2452141.74707,0.57,3.28,115.0,6
166620,2452141.77637,5.33,3.37,112.0,6
166620,2452143.67578,3.61,3.79,103.0,6
166620,2452143.70508,-3.33,3.93,103.0,6
166620,2452145.67285,-2.52,5.27,72.0,6
166620,2452145.7041,-5.25,5.88,70.0,6
166620,2452157.67285,14.77,2.53,182.0,6
166620,2452159.66699,6.53,2.35,209.0,6
166620,2452160.68164,2.35,2.66,227.0,6
166620,2452167.63672,7.12,3.21,102.0,6
166620,2452167.66699,-9.87,3.91,101.0,6
166620,2452170.6416,-2.62,4.0,98.0,6
166620,2452170.67188,2.7,4.31,98.0,6
166620,2452172.65137,-6.04,4.16,92.0,6
166620,2452408.89746,-12.06,2.89,97.0,8
166620,2452408.91992,-12.49,3.07,99.0,8
166620,2452410.8916,4.47,3.54,93.0,8
166620,2452410.91406,-5.27,3.33,84.0,8
166620,2452410.93652,11.55,3.5,91.0,8
166620,2452420.97461,10.01,3.52,86.0,8
166620,2452426.9573,-10.0,2.05,175.0,8
166620,2452449.88477,0.98,2.59,211.0,6
166620,2452450.96582,6.35,3.1,166.0,6
166620,2452450.97461,0.99,2.72,183.0,6
166620,2452451.92871,2.86,2.62,236.0,6
166620,2452451.9375,1.68,2.72,228.0,6
166620,2452474.76465,-0.5,2.89,96.0,8
166620,2452474.78711,5.42,3.05,87.0,8
166620,2452474.80957,0.05,3.38,87.0,8
166620,2452475.76953,14.7,3.29,99.0,8
166620,2452475.79199,7.81,2.81,98.0,8
166620,2452475.81445,-3.23,3.11,95.0,8
166620,2452476.77539,0.11,2.74,90.0,8
166620,2452476.79785,-3.75,3.11,91.0,8
166620,2452476.82031,-2.31,3.13,88.0,8
166620,2452477.76562,0.52,2.63,101.0,8
166620,2452477.78906,-8.23,2.72,96.0,8
166620,2452477.81152,8.64,2.96,94.0,8
166620,2452478.76758,-10.74,2.68,97.0,8
166620,2452478.79004,21.87,2.81,98.0,8
166620,2452478.81836,1.49,2.78,95.0,8
166620,2452492.74121,-8.44,2.11,170.0,8
166620,2452492.75293,-3.13,2.01,161.0,8
166620,2452493.71484,-12.16,1.98,189.0,8
166620,2452508.65918,0.22,2.62,97.0,8
166620,2452508.66699,-16.24,2.08,180.0,8
166620,2452508.67578,-8.0,2.14,158.0,8
166620,2452509.66797,-9.78,1.99,194.0,8
166620,2452509.67578,-10.41,2.1,196.0,8
166620,2452511.74609,-11.76,1.81,191.0,8
166620,2452512.65918,-10.59,1.85,188.0,8
166620,2452512.66602,-8.95,1.87,183.0,8
166620,2452513.65918,-8.76,1.88,168.0,8
166620,2452513.66797,-6.99,1.89,169.0,8
166620,2452534.62793,-14.59,1.96,169.0,8
166620,2452534.63574,-15.78,2.14,197.0,8
166620,2452535.63574,-9.28,2.05,177.0,8
166620,2452738.98633,2.86,2.53,103.0,8
166620,2452739.00781,7.95,2.41,103.0,8
166620,2452811.84375,-7.87,2.06,186.0,8
166620,2452811.8584,7.15,2.42,134.0,8
166620,2452811.87891,-1.93,2.24,182.0,8
166620,2452811.90039,-1.67,2.31,146.0,8
166620,2452811.91797,6.84,2.92,109.0,8
166620,2452812.86035,-7.71,2.23,205.0,8
166620,2452812.87012,-9.61,2.47,213.0,8
166620,2452813.85059,-4.91,2.2,174.0,8
166620,2452813.86231,-6.96,2.17,190.0,8
166620,2452831.88477,-14.29,2.01,203.0,8
166620,2452831.89746,-8.36,2.2,187.0,8
166620,2452833.86231,-8.74,1.93,207.0,8
166620,2452833.87305,-12.42,1.8,229.0,8
166620,2452841.75879,-9.08,4.4,61.0,8
166620,2452841.78125,12.28,3.46,75.0,8
166620,2452841.80176,4.9,4.51,62.0,8
166620,2452842.77441,11.02,3.83,73.0,8
166620,2452842.79688,31.37,3.56,73.0,8
166620,2452842.81934,6.08,3.68,73.0,8
166620,2452843.76856,15.87,3.85,74.0,8
166620,2452843.79102,10.47,3.94,74.0,8
166620,2452843.81445,2.96,3.64,73.0,8
166620,2452845.74805,7.33,4.51,66.0,8
166620,2452845.76856,-0.97,4.96,59.0,8
166620,2452853.75879,-5.4,5.29,53.0,8
166620,2452853.78125,-2.87,5.17,56.0,8
166620,2452853.80371,7.97,5.24,56.0,8
166620,2452893.71582,-12.37,2.05,178.0,8
166620,2452894.67481,-10.2,2.04,157.0,8
166620,2452895.66894,-8.63,2.15,152.0,8
166620,2452895.68555,-10.61,2.02,179.0,8
166620,2452896.66309,-13.63,2.09,184.0,8
166620,2452896.67188,-14.83,1.93,189.0,8
166620,2452897.68262,-18.77,1.98,235.0,8
166620,2452910.6416,-7.1,2.89,102.0,8
166620,2452910.66406,-5.2,2.46,104.0,8
166620,2452910.68652,4.53,2.71,103.0,8
166620,2452911.63574,3.71,2.83,90.0,8
166620,2452911.6582,-5.82,2.96,95.0,8
166620,2452911.68066,-5.25,3.35,87.0,8
166620,2452912.63184,0.86,3.09,95.0,8
166620,2452912.6543,5.68,3.03,94.0,8
166620,2452912.67773,3.51,2.93,95.0,8
166620,2452926.62402,6.7,3.32,92.0,8
