Name,JD,RVel,e_RVel,SNR,Dewar
GL752A,2447047.7183,5.21,18.8,59.0,8
GL752A,2448845.7722,-36.02,17.35,75.0,8
GL752A,2449171.8292,-8.48,19.91,90.0,8
GL752A,2449174.8724,8.55,17.12,116.0,8
GL752A,2449200.8203,-31.43,18.04,92.0,8
GL752A,2449622.72,-28.68,16.72,81.0,8
GL752A,2449623.6861,-41.47,15.16,115.0,8
GL752A,2449913.89545,14.1,7.78,55.0,13
GL752A,2450327.78125,0.0,2.52,74.0,13
GL752A,2450656.85059,85.43,4.04,26.0,13
