Name,JD,RVel,e_RVel,SNR,Dewar
102634,2450831.96777,3.16,9.31,63.0,13
102634,2451175.06543,-37.4,9.93,67.0,6
102634,2451176.04492,-24.06,5.94,100.0,6
102634,2451213.01074,-46.48,7.89,81.0,6
102634,2453078.85665,-13.01,4.33,122.0,8
102634,2453156.71387,15.88,4.62,135.0,8
102634,2453389.99909,-11.13,3.94,159.0,8
102634,2453773.93951,-7.07,4.69,212.0,8
102634,2454135.88295,3.15,4.56,139.0,8
102634,2454165.87428,13.45,4.69,145.0,8
102634,2454196.82549,19.45,4.85,144.0,8
102634,2454219.80282,9.06,4.66,138.0,8
102634,2454220.82729,-4.34,4.86,143.0,8
102634,2454255.75522,1.92,4.11,176.0,8
102634,2455576.95502,13.48,4.49,220.0,8
102634,2455578.96102,0.0,4.14,241.0,8
102634,2455579.99939,-3.77,4.45,160.0,8
