Name,JD,RVel,e_RVel,SNR,Dewar
72760,2450831.88574,-179.23,8.0,49.0,13
72760,2450854.80957,-150.54,6.23,57.0,13
72760,2451533.93066,-124.9,4.44,134.0,6
72760,2451535.04004,-121.91,5.07,107.0,6
72760,2451536.0042,-129.27,3.45,158.0,6
72760,2451539.98047,-138.85,4.27,105.0,6
72760,2451626.7168,-134.11,3.79,133.0,6
72760,2451628.70117,-126.43,4.17,136.0,6
72760,2451629.74902,-109.08,3.14,173.0,6
72760,2452040.70019,-37.65,4.82,130.0,6
72760,2452333.77637,-59.82,3.48,163.0,6
72760,2452335.72949,-52.32,4.35,98.0,8
72760,2452688.79761,-36.76,2.61,303.0,8
72760,2453008.93359,11.08,2.66,127.0,8
72760,2453033.86621,-11.95,3.13,112.0,8
72760,2453069.73242,6.64,3.84,80.0,8
72760,2453335.02441,-15.68,2.93,182.0,8
72760,2453360.9605,25.84,6.66,50.0,8
72760,2453388.81582,17.93,3.32,113.0,8
72760,2453392.74799,4.56,2.81,126.0,8
72760,2453744.91008,0.0,3.56,80.0,8
72760,2453773.7947,10.03,3.72,185.0,8
72760,2453843.70657,29.19,4.87,61.0,8
72760,2454072.96072,22.63,2.88,147.0,8
72760,2454073.93363,25.02,3.15,134.0,8
72760,2454165.76461,32.73,3.27,102.0,8
72760,2454548.7465,70.85,3.13,109.0,8
72760,2454578.70003,83.57,2.74,133.0,8
72760,2454847.86556,69.41,2.47,214.0,8
72760,2455577.83857,69.98,2.43,206.0,8
