Name,JD,RVel,e_RVel,SNR,Dewar
222033,2451004.98642,-20.61,8.31,71.0,6
222033,2451006.99316,11.24,7.51,74.0,6
222033,2451026.9082,12.73,7.22,79.0,6
222033,2451027.97363,-19.46,6.91,81.0,6
222033,2451155.67285,24.93,5.63,107.0,6
222033,2451445.86328,-12.18,5.3,115.0,6
222033,2451446.7959,-8.76,4.42,125.0,6
222033,2451447.78516,-8.87,4.86,134.0,6
222033,2451752.92481,0.0,4.24,171.0,6
222033,2452158.85742,2.11,4.25,140.0,6
222033,2452161.83354,-1.3,4.32,183.0,6
222033,2452894.87598,8.03,4.11,132.0,8
222033,2453280.85938,-1.41,3.76,151.0,8
222033,2453954.86744,2.67,3.52,148.0,8
222033,2454340.92118,13.2,3.66,189.0,8
