Name,JD,RVel,e_RVel,SNR,Dewar
103095,2451206.94043,-66.14,4.92,154.0,6
103095,2451242.94531,-33.44,5.09,136.0,6
103095,2451303.76465,-22.6,4.34,193.0,6
103095,2451304.7334,-58.26,4.11,185.0,6
103095,2451351.71387,-12.4,7.16,88.0,6
103095,2451352.70312,-10.02,7.28,84.0,6
103095,2451537.03027,-12.19,4.31,161.0,6
103095,2451627.81836,0.0,6.58,113.0,6
103095,2451628.79394,-6.76,4.39,200.0,6
103095,2452041.77344,-24.96,5.0,188.0,6
103095,2452688.01359,-9.06,2.85,348.0,8
103095,2452688.93054,-3.68,2.79,393.0,8
103095,2453009.07617,8.9,4.32,151.0,8
103095,2453068.88965,36.83,4.18,119.0,8
103095,2453102.79297,49.21,4.34,129.0,8
103095,2453130.7793,15.39,3.3,165.0,8
103095,2453155.75488,27.53,3.67,146.0,8
103095,2453390.00612,30.75,4.16,145.0,8
103095,2453515.74727,34.86,3.81,170.0,8
103095,2453894.76384,68.65,4.21,129.0,8
103095,2453895.76561,50.12,3.68,151.0,8
103095,2454100.08648,48.92,3.51,134.0,8
103095,2454104.05676,44.59,3.94,124.0,8
103095,2454133.97336,50.38,3.03,149.0,8
103095,2454134.96905,40.86,4.17,131.0,8
103095,2454135.87426,8.3,4.64,110.0,8
103095,2454255.76421,-35.81,4.42,139.0,8
103095,2454547.93626,-21.18,4.18,114.0,8
103095,2454649.70673,-35.53,3.81,171.0,8
103095,2454865.98512,-30.22,3.97,238.0,8
