Name,JD,RVel,e_RVel,SNR,Dewar
177153,2451004.83639,-22.16,10.16,67.0,6
177153,2451006.8457,4.33,10.9,60.0,6
177153,2451025.83398,-20.64,8.82,72.0,6
177153,2451027.81445,-8.28,8.2,80.0,6
177153,2451044.80566,-28.53,9.04,71.0,6
177153,2451062.73633,33.86,9.94,67.0,6
177153,2451364.92481,8.1,6.19,114.0,6
177153,2451391.77832,-24.2,8.3,72.0,6
177153,2451391.79981,-16.5,7.86,71.0,6
177153,2451417.71289,-6.11,5.01,131.0,6
177153,2451445.64648,54.29,5.8,117.0,6
177153,2451446.64453,34.53,5.38,136.0,6
177153,2451448.6486,37.27,4.79,157.0,6
177153,2451750.77832,7.19,4.89,171.0,6
177153,2452121.78711,-19.89,4.19,167.0,6
177153,2452122.80078,-7.23,4.71,170.0,6
177153,2452512.71973,11.36,3.94,177.0,8
177153,2452512.73438,-1.62,3.97,179.0,8
177153,2452813.875,25.87,5.03,118.0,8
177153,2452813.88769,14.89,4.11,134.0,8
177153,2452832.9043,3.81,4.06,195.0,8
177153,2453514.98969,-5.13,3.92,153.0,8
177153,2453568.85189,-2.76,4.42,128.0,8
177153,2453894.88721,6.4,4.34,138.0,8
177153,2453895.88597,7.07,4.18,125.0,8
177153,2453956.74315,17.49,4.39,122.0,8
177153,2453956.75799,-7.14,3.77,152.0,8
177153,2453987.72071,6.15,4.64,126.0,8
177153,2454049.64444,16.24,5.35,87.0,8
177153,2454255.9586899998,-13.9,4.34,135.0,8
177153,2454310.83602,13.42,4.67,108.0,8
177153,2454373.67813,5.29,4.86,108.0,8
177153,2454640.88082,0.18,4.43,116.0,8
177153,2454649.91819,0.0,4.0,136.0,8
177153,2454650.87059,-22.77,3.51,177.0,8
177153,2454661.83688,9.61,4.13,132.0,8
177153,2454661.8458,-3.3,4.48,132.0,8
177153,2454661.85495,-13.59,4.01,128.0,8
177153,2454661.86422,-3.86,4.16,130.0,8
177153,2454695.9267,-30.59,3.93,181.0,8
177153,2454695.93691,-19.19,3.91,173.0,8
177153,2454722.65036,8.51,4.12,128.0,8
177153,2455843.70352,-62.25,6.35,126.0,8
