Name,JD,RVel,e_RVel,SNR,Dewar
115383,2446958.7608,51.23,22.41,372.0,2
115383,2447578.8887,-27.04,14.12,361.0,2
115383,2447710.7251,47.72,15.89,205.0,2
115383,2447921.0598,-69.82,21.07,160.0,2
115383,2448017.8065,-6.5,18.13,197.0,2
115383,2448017.8117,-18.52,19.62,198.0,2
115383,2448375.8399,-17.39,13.32,314.0,2
115383,2448376.7646,-13.97,13.99,253.0,2
115383,2448376.7707,-16.64,13.6,297.0,2
115383,2448376.776,-18.96,13.31,295.0,2
115383,2448437.7258,24.84,17.24,320.0,2
115383,2448649.0678,9.5,14.02,385.0,2
115383,2448670.9267,15.12,12.53,299.0,2
115383,2448670.9378,-20.17,13.91,283.0,2
115383,2448745.7251,27.29,19.03,118.0,2
115383,2448745.7471,21.12,20.04,119.0,2
115383,2448745.7692,30.8,20.3,119.0,2
115383,2448781.7238,-0.83,18.68,158.0,2
115383,2448781.7457,18.1,17.12,156.0,2
115383,2448847.6669,-11.1,23.28,153.0,2
115383,2448993.0597,-7.13,16.18,267.0,2
115383,2449068.8663,9.99,16.73,160.0,2
115383,2449068.888,44.76,16.65,157.0,2
115383,2449113.742,1.59,17.26,207.0,2
115383,2449122.76,10.0,16.79,167.0,2
115383,2449122.7817,-11.16,15.55,167.0,2
115383,2449171.7012,25.65,15.44,248.0,2
115383,2449349.0651,-39.72,16.78,218.0,2
115383,2449411.9217,6.39,14.73,182.0,2
115383,2449469.8089,-25.67,13.18,262.0,2
115383,2449766.9483,9.43,10.12,99.0,13
115383,2449766.97754,-10.14,4.49,113.0,13
115383,2449872.72168,-6.65,5.28,90.0,13
115383,2449872.74219,-24.7,5.43,93.0,13
115383,2450150.87695,33.57,4.43,110.0,13
115383,2450150.89844,44.74,4.99,99.0,13
115383,2450173.83301,8.53,4.94,99.0,13
115383,2450173.85742,17.48,5.62,88.0,13
115383,2450203.7666,-30.64,4.68,103.0,13
115383,2450203.79004,-41.33,4.54,105.0,13
115383,2450550.81543,-2.99,4.86,101.0,13
115383,2452268.08594,1.57,3.07,252.0,8
115383,2452268.09375,7.32,3.24,240.0,8
115383,2453021.04492,-34.74,3.82,125.0,8
115383,2453118.78711,-44.55,4.02,134.0,8
115383,2453118.80957,-45.14,3.9,130.0,8
115383,2453131.75293,-23.47,3.22,189.0,8
115383,2453132.77148,-18.77,3.12,170.0,8
115383,2453389.05324,-26.8,3.34,147.0,8
115383,2453389.06061,-29.42,3.56,151.0,8
115383,2453404.05201,34.02,3.26,148.0,8
115383,2453404.07149,17.38,3.75,148.0,8
115383,2453407.0024,-6.15,3.45,144.0,8
115383,2453407.02024,0.0,3.72,139.0,8
115383,2454165.9534,16.22,3.88,164.0,8
115383,2454165.95683,7.15,3.92,152.0,8
115383,2454865.04847,0.72,5.75,166.0,8
115383,2454865.05053,19.16,5.74,170.0,8
