Name,JD,RVel,e_RVel,SNR,Dewar
110501,2452449.69531,2.56,2.15,195.0,6
110501,2452450.69238,0.0,2.38,194.0,6
110501,2452451.69141,-5.75,2.47,192.0,6
110501,2453034.07324,4.9,2.16,151.0,8
110501,2453068.94629,6.1,2.48,118.0,8
110501,2453101.80957,-1.8,2.51,124.0,8
110501,2453155.7666,-2.38,1.96,142.0,8
110501,2453516.74844,-11.64,1.94,164.0,8
110501,2453896.7695,-0.32,1.94,159.0,8
110501,2453897.71949,-5.09,2.05,152.0,8
110501,2454102.08407,17.9,2.59,90.0,8
110501,2454104.08615,10.37,2.13,136.0,8
110501,2454134.0138,-15.91,2.3,139.0,8
110501,2454165.9321,-4.42,2.22,144.0,8
110501,2454574.86913,-12.91,2.31,157.0,8
110501,2454649.76719,-13.85,2.06,168.0,8
110501,2455576.98502,3.22,1.91,217.0,8
110501,2455578.0163,5.1,2.24,235.0,8
110501,2455578.98123,13.47,1.93,231.0,8
110501,2455580.01605,5.58,2.17,158.0,8
