Name,JD,RVel,e_RVel,SNR,Dewar
29859,2451796.97363,15.41,7.08,108.0,6
29859,2451833.98535,9.16,5.8,140.0,6
29859,2451865.88574,-16.34,6.33,113.0,6
29859,2451867.91992,39.15,10.35,70.0,6
29859,2451868.81738,6.95,5.29,124.0,6
29859,2453389.7445,0.0,6.25,107.0,8
29859,2454071.93196,1.27,5.5,110.0,8
29859,2454072.79188,22.79,4.66,155.0,8
29859,2454073.85601,14.75,5.35,104.0,8
29859,2454426.92082,-18.36,4.15,164.0,8
29859,2454427.9076,-23.76,4.0,148.0,8
29859,2454428.88873,-35.5,4.12,187.0,8
29859,2454723.98154,-64.37,3.31,207.0,8
29859,2454783.83113,-29.7,5.32,153.0,8
