Name,JD,RVel,e_RVel,SNR,Dewar
33632,2450831.74609,12.23,6.97,74.0,13
33632,2450854.72754,25.81,7.54,66.0,13
33632,2450856.67481,22.61,7.47,78.0,13
33632,2451076.01074,22.16,7.74,83.0,6
33632,2451173.83887,-1.74,8.7,69.0,6
33632,2451206.78125,0.0,6.42,107.0,6
33632,2451212.69531,-40.41,8.13,73.0,6
33632,2451213.70996,0.76,6.88,87.0,6
33632,2451532.81348,-37.08,5.34,154.0,6
33632,2451535.87108,-2.39,4.1,206.0,6
33632,2451536.85352,-6.47,4.7,153.0,6
33632,2451539.7832,20.37,4.18,149.0,6
33632,2452991.85449,-20.3,3.63,219.0,8
33632,2453334.85449,-9.22,4.55,189.0,8
33632,2453988.98029,-2.34,4.24,179.0,8
33632,2454134.69512,-0.11,3.9,147.0,8
33632,2454547.70565,24.64,4.0,148.0,8
33632,2454863.79728,7.75,4.62,230.0,8
