Name,JD,RVel,e_RVel,SNR,Dewar
208801,2449200.9512,-8.84,7.88,255.0,8
208801,2449304.6255,-9.12,12.4,114.0,8
208801,2449304.6471,2.68,11.38,113.0,8
208801,2449304.6689,5.62,10.35,109.0,8
208801,2449603.807,8.37,8.23,144.0,8
208801,2449603.8286,-9.48,8.97,144.0,8
208801,2449622.7627,7.6,7.1,302.0,8
208801,2449623.8036,4.99,13.41,82.0,8
208801,2449679.6181,6.7,3.98,135.0,13
208801,2449913.98731,3.41,1.72,214.0,13
208801,2450003.67578,1.95,1.99,130.0,13
208801,2450298.89062,0.74,2.06,124.0,13
208801,2450298.90527,2.56,2.25,109.0,13
208801,2450326.86621,3.82,1.61,220.0,13
208801,2450421.6084,0.57,2.56,118.0,13
208801,2450614.94922,-1.28,2.14,152.0,13
208801,2450614.96191,12.93,2.17,116.0,13
208801,2450640.87207,0.79,1.76,175.0,13
208801,2450655.86621,-3.52,1.71,172.0,13
208801,2450681.83496,6.33,2.12,144.0,13
208801,2451130.60742,4.44,3.88,92.0,6
208801,2451416.82324,1.45,2.48,170.0,6
208801,2451445.74023,18.81,2.52,160.0,6
208801,2451446.6875,6.92,2.5,144.0,6
208801,2451447.67773,15.76,2.58,133.0,6
208801,2451751.83203,4.25,2.11,254.0,6
208801,2451752.87207,-2.87,2.45,179.0,6
208801,2451839.65332,-1.45,3.03,114.0,6
208801,2451866.60352,1.08,3.21,110.0,6
208801,2452120.85352,-8.85,2.87,132.0,6
208801,2452132.82422,-1.47,3.38,106.0,6
208801,2452132.85352,-5.76,3.62,103.0,6
208801,2452158.74512,-1.91,2.24,188.0,6
208801,2452160.79785,0.0,2.28,215.0,6
208801,2452217.63281,-5.83,1.98,114.0,8
208801,2452217.66309,-6.68,2.16,112.0,8
208801,2452217.69238,-12.19,2.27,110.0,8
208801,2452834.98653,-12.04,1.7,216.0,8
208801,2452834.99566,-18.24,1.72,170.0,8
208801,2453280.77734,-10.26,1.98,162.0,8
208801,2453282.72949,-7.95,2.06,147.0,8
208801,2453567.96868,-2.5,1.88,149.0,8
208801,2453954.82394,1.29,1.97,138.0,8
208801,2453956.88995,-8.07,2.02,145.0,8
208801,2454427.61215,-7.3,1.89,145.0,8
208801,2455844.72414,-10.64,2.9,106.0,8
208801,2455846.72073,-4.48,2.43,104.0,8
