Name,JD,RVel,e_RVel,SNR,Dewar
105405,2450831.97461,26.57,10.85,60.0,13
105405,2451303.77344,-15.49,5.94,167.0,6
105405,2451304.73926,5.96,6.32,154.0,6
105405,2451537.03906,45.23,6.7,113.0,6
105405,2451628.80469,-29.62,5.79,169.0,6
105405,2452299.97168,-42.45,4.76,215.0,8
105405,2452335.91113,6.82,7.08,99.0,8
105405,2452833.70312,14.68,5.74,140.0,8
105405,2453068.90039,9.83,6.23,80.0,8
105405,2453102.80762,-5.85,6.69,82.0,8
105405,2453157.73828,-1.9,4.66,145.0,8
105405,2453390.01521,-15.88,4.95,141.0,8
105405,2453515.72639,9.07,4.9,150.0,8
105405,2453894.77631,0.0,4.94,127.0,8
105405,2453895.77523,23.09,5.36,118.0,8
105405,2453896.7625,-16.75,4.5,124.0,8
105405,2453897.7123,5.41,4.73,133.0,8
105405,2454102.06156,-28.89,7.29,85.0,8
105405,2454104.07454,8.8,5.14,116.0,8
105405,2454133.98148,-16.0,6.1,112.0,8
105405,2454134.98907,-26.76,5.38,118.0,8
105405,2454165.909,3.64,5.05,117.0,8
105405,2454219.8179,-13.93,5.16,109.0,8
105405,2454220.83646,-4.64,4.7,116.0,8
105405,2454609.81858,2.7,5.17,123.0,8
105405,2454640.71874,-9.36,6.48,89.0,8
105405,2454649.71426,-4.87,4.86,128.0,8
105405,2454650.72942,18.62,5.07,112.0,8
