Name,JD,RVel,e_RVel,SNR,Dewar
166,2446959.9802,7.95,12.65,269.0,2
166,2447046.881,3.05,8.95,277.0,2
166,2447373.9223,25.78,7.73,240.0,2
166,2447846.7966,17.41,9.13,224.0,2
166,2448113.9284,6.84,11.68,307.0,2
166,2448114.9676,-33.2,10.99,348.0,2
166,2448199.6785,-4.52,12.37,245.0,2
166,2448438.9623,-1.8,11.61,170.0,2
166,2448645.6281,18.79,17.34,238.0,2
166,2448845.8666,-13.42,8.83,226.0,2
166,2448846.9572,1.01,9.09,232.0,2
166,2448847.90103,-13.51,4.02,518.0,2
166,2448905.8343,-0.33,9.06,203.0,2
166,2448991.6589,-42.59,14.15,230.0,2
166,2449171.9978,-4.76,10.89,205.0,2
166,2449201.0039,-40.0,10.37,228.0,2
166,2449304.713,20.82,9.16,212.0,2
166,2449349.6109,11.18,14.05,365.0,2
166,2449350.6821,5.56,15.27,325.0,2
166,2449589.93879,7.15,7.09,221.0,2
166,2449602.91474,20.1,8.75,194.0,2
166,2449621.8784,5.44,10.53,318.0,2
166,2449679.6612,21.92,5.38,154.0,13
166,2449970.86246,-3.16,2.01,127.0,13
166,2450002.86035,-10.9,2.4,132.0,13
166,2450071.73242,-22.76,21.29,25.0,13
166,2450072.66309,-18.83,2.44,133.0,13
166,2450087.61816,6.39,2.21,180.0,13
166,2450088.66992,-3.61,2.19,202.0,13
166,2450089.69922,1.96,2.04,204.0,13
166,2450091.62891,-35.06,2.44,130.0,13
166,2450326.96777,-15.38,2.18,216.0,13
166,2450656.9082,0.56,2.51,114.0,13
166,2451133.73144,-39.78,4.43,92.0,6
166,2453020.63477,6.06,3.68,73.0,8
166,2453048.6361,47.2,2.19,130.0,8
166,2453211.99023,-28.66,1.91,195.0,8
166,2453212.96191,-1.42,2.1,191.0,8
166,2453216.92803,8.06,2.19,127.0,8
166,2453218.943,10.86,2.09,130.0,8
166,2453236.95365,-28.18,1.99,139.0,8
166,2453260.87061,-23.64,3.05,111.0,8
166,2455844.76015,-16.3,3.46,123.0,8
166,2455846.76771,15.59,2.81,138.0,8
