Name,JD,RVel,e_RVel,SNR,Dewar
159909,2451004.81303,5.11,7.98,63.0,6
159909,2451006.80176,25.7,6.82,74.0,6
159909,2451025.77148,-8.42,6.76,73.0,6
159909,2451027.7666,-19.27,5.31,78.0,6
159909,2451299.88965,12.54,4.13,113.0,13
159909,2451304.92676,-0.47,3.52,155.0,6
159909,2451363.82227,16.03,4.34,128.0,6
159909,2452896.6416,16.21,3.31,154.0,8
159909,2453251.6709,-8.62,3.65,98.0,8
159909,2453251.68359,-5.68,3.45,101.0,8
159909,2453514.86741,0.0,3.44,149.0,8
159909,2453515.86241,-6.65,3.31,164.0,8
159909,2453843.92079,-10.38,4.32,93.0,8
159909,2453956.69466,2.71,2.95,114.0,8
