Name,JD,RVel,e_RVel,SNR,Dewar
33608,2451860.89258,22.06,9.33,150.0,6
33608,2451868.93848,85.97,9.39,144.0,6
33608,2451875.91797,-49.13,8.73,130.0,6
33608,2451876.93848,55.44,10.62,111.0,6
33608,2451877.81934,-32.08,8.78,145.0,6
33608,2451879.7789,25.43,12.03,96.0,6
33608,2451880.8388,-60.49,7.13,192.0,6
33608,2451881.94331,-102.18,6.77,186.0,6
33608,2451882.82948,75.0,7.09,199.0,6
33608,2451889.87876,3.1,7.37,176.0,6
33608,2451905.81187,-32.65,6.84,181.0,6
33608,2451906.78351,-9.57,6.6,192.0,6
33608,2451908.83099,-7.28,9.22,122.0,6
33608,2451927.84996,-47.91,6.06,287.0,6
33608,2452893.99805,14.14,7.67,150.0,8
33608,2452895.0332,-35.74,7.61,147.0,8
33608,2452896.02253,-2.48,6.75,165.0,8
33608,2452897.0225,21.55,5.4,245.0,8
33608,2452898.01337,30.44,5.46,271.0,8
33608,2452912.03223,-62.35,12.92,87.0,8
33608,2452912.99576,-0.02,5.93,206.0,8
33608,2452926.01718,51.76,7.4,158.0,8
33608,2452938.97638,45.91,6.92,155.0,8
33608,2452968.8969,-52.33,5.08,220.0,8
33608,2452970.84988,10.9,5.89,173.0,8
33608,2452990.86412,1.46,5.76,212.0,8
33608,2452995.83329,-67.17,7.46,136.0,8
33608,2453281.0332,-104.63,8.89,122.0,8
33608,2453281.96191,129.17,7.37,194.0,8
33608,2453282.99512,20.33,8.04,147.0,8
33608,2453362.8113,-52.12,10.96,83.0,8
33608,2453363.82922,11.64,7.87,152.0,8
33608,2453389.78641,38.36,6.45,225.0,8
33608,2453390.78304,11.23,7.58,206.0,8
33608,2453436.68386,-90.64,6.41,165.0,8
33608,2453743.73861,23.57,10.22,111.0,8
33608,2453751.79395,20.97,10.54,109.0,8
33608,2453755.68537,74.35,7.39,191.0,8
33608,2453756.73372,58.98,7.46,183.0,8
33608,2453773.74182,43.31,8.69,214.0,8
33608,2453988.97127,104.15,7.9,195.0,8
33608,2454049.97232,84.22,7.89,210.0,8
33608,2454072.81487,88.15,8.31,153.0,8
33608,2454073.79022,-9.97,8.22,203.0,8
33608,2454102.80087,71.49,8.92,150.0,8
33608,2454135.71674,-8.53,9.54,123.0,8
33608,2454547.69133,115.97,7.52,163.0,8
33608,2454845.85815,-12.32,6.8,214.0,8
33608,2454848.81969,-45.53,6.82,229.0,8
33608,2454849.78804,-72.98,6.74,224.0,8
33608,2455171.94913,-18.49,10.28,178.0,8
33608,2455846.93072,24.77,8.18,213.0,8
