Name,JD,RVel,e_RVel,SNR,Dewar
50281,2449304.98565,-15.49,6.5,162.0,8
50281,2449349.7742,-22.93,8.57,248.0,8
50281,2449350.862,-22.79,9.89,183.0,8
50281,2449622.0207,13.77,7.21,301.0,8
50281,2449622.9707,-1.69,8.29,189.0,8
50281,2449769.7858,8.04,4.14,130.0,13
50281,2449793.69531,7.24,1.9,172.0,13
50281,2450004.03711,6.92,1.9,131.0,13
50281,2450086.87305,4.15,2.96,98.0,13
50281,2450091.82031,-0.94,2.39,111.0,13
50281,2450441.91238,1.43,1.79,148.0,13
50281,2450503.70898,-5.11,3.46,80.0,13
50281,2450793.87207,1.21,1.98,148.0,13
50281,2450794.87891,0.0,2.14,120.0,13
50281,2451131.99512,-4.59,4.06,89.0,6
50281,2451154.88477,13.71,2.87,128.0,6
50281,2453107.68555,1.79,5.27,59.0,8
50281,2453390.80674,3.64,2.38,123.0,8
50281,2454166.68781,-10.67,2.2,135.0,8
50281,2454865.76383,-2.49,2.06,226.0,8
