Name,JD,RVel,e_RVel,SNR,Dewar
33636,2450831.73535,70.5,16.21,41.0,13
33636,2451154.79199,205.91,6.16,109.0,6
33636,2451447.03223,175.49,5.4,139.0,6
33636,2451607.68457,86.1,6.67,89.0,6
33636,2451628.62891,90.57,6.05,105.0,6
33636,2451859.94434,-18.4,5.35,131.0,6
33636,2451860.90723,-10.53,5.55,126.0,6
33636,2451913.7805,1.95,3.53,217.0,6
33636,2451914.84473,-4.09,4.4,166.0,6
33636,2451915.80078,-11.73,4.3,188.0,6
33636,2451945.71745,0.39,3.02,297.0,6
33636,2452162.00402,0.0,4.54,186.0,6
33636,2454864.7043,-32.74,3.81,219.0,8
33636,2455844.02924,-8.98,7.21,121.0,8
