Name,JD,RVel,e_RVel,SNR,Dewar
22484,2449766.62207,8.06,2.39,179.0,13
22484,2450011.95434,2.99,1.9,263.0,13
22484,2450031.88672,13.87,2.6,161.0,13
22484,2450086.80664,1.9,3.33,129.0,13
22484,2450325.91602,1.27,2.63,213.0,13
22484,2450441.85059,14.48,2.6,208.0,13
22484,2450682.00879,-0.82,2.29,216.0,13
22484,2450793.78027,-5.19,2.88,155.0,13
22484,2451130.90332,12.34,3.33,178.0,6
22484,2451174.77344,0.22,3.53,179.0,6
22484,2451206.70215,9.55,2.77,245.0,6
22484,2451866.82422,-2.84,3.38,170.0,6
22484,2451881.80469,12.02,2.87,212.0,6
22484,2452195.9954,0.3,2.01,302.0,6
22484,2452228.90976,7.07,1.96,347.0,6
22484,2452267.73926,-13.71,2.61,219.0,8
22484,2452553.96483,-2.67,1.79,294.0,8
22484,2452554.9383,4.24,1.95,265.0,8
22484,2452688.69262,-23.48,2.04,394.0,8
22484,2453020.76465,-1.72,2.91,200.0,8
22484,2453277.00801,-0.48,2.06,227.0,8
22484,2453280.98242,-2.75,2.53,194.0,8
22484,2453338.72949,-4.85,3.65,135.0,8
22484,2453363.75966,-6.97,2.93,148.0,8
22484,2453744.7084,2.05,2.82,164.0,8
22484,2453751.75317,-11.59,2.41,185.0,8
22484,2453773.69355,-17.28,2.7,293.0,8
22484,2454071.88477,-8.43,3.13,135.0,8
22484,2454073.74072,-4.14,2.99,172.0,8
22484,2454102.7273,-13.09,2.79,158.0,8
22484,2454103.70715,-17.81,2.91,153.0,8
22484,2454340.98982,-33.28,2.84,288.0,8
22484,2454783.7719,3.54,2.8,155.0,8
22484,2454785.8801,2.16,2.29,196.0,8
