Name,JD,RVel,e_RVel,SNR,Dewar
56124,2450831.81348,3.96,6.05,67.0,13
56124,2450854.78418,-3.17,5.71,65.0,13
56124,2451153.00391,-11.91,4.91,107.0,6
56124,2451154.93848,-13.11,5.22,107.0,6
56124,2451533.90625,-1.44,3.96,189.0,6
56124,2451535.97645,6.82,3.81,184.0,6
56124,2451539.90723,2.66,4.1,150.0,6
56124,2451910.83894,-13.51,4.19,120.0,6
56124,2451915.90039,-11.6,3.28,221.0,6
56124,2451927.88014,-4.51,3.58,193.0,6
56124,2452299.73731,-5.12,3.08,188.0,8
56124,2452333.74316,10.5,3.27,274.0,6
56124,2452723.67885,6.3,3.54,107.0,8
56124,2452990.91309,0.0,2.76,161.0,8
56124,2452991.90918,-2.26,3.0,114.0,8
56124,2453068.71094,3.04,4.6,82.0,8
56124,2453080.74539,15.95,4.28,85.0,8
56124,2453334.92969,-12.93,3.5,179.0,8
56124,2453388.76954,3.92,2.7,152.0,8
56124,2453390.84017,-8.53,3.1,154.0,8
56124,2453756.8034,-2.22,2.97,134.0,8
56124,2454134.76763,17.06,3.89,94.0,8
56124,2454165.71563,-5.12,3.22,144.0,8
56124,2454864.80094,12.21,3.18,224.0,8
56124,2455846.987,-20.37,4.23,106.0,8
