Name,JD,RVel,e_RVel,SNR,Dewar
131511,2447048.6573,-20416.96,8.96,178.0,8
131511,2447374.7598,-175.51,9.3,389.0,8
131511,2447579.002,-8729.36,12.19,236.0,8
131511,2448019.8703,-4523.39,10.05,287.0,8
131511,2448114.7261,1823.17,13.26,281.0,8
131511,2448376.8909,34.21,8.05,291.0,8
131511,2448437.8395,-30740.19,12.49,312.0,8
131511,2448847.7521,2024.36,8.51,285.0,8
131511,2449114.8799,2115.06,10.94,204.0,8
131511,2449173.7268,-15461.82,9.53,329.0,8
131511,2449350.0855,2210.47,15.99,240.0,8
131511,2449464.8896,-2362.04,9.87,245.0,8
131511,2449469.8894,656.92,7.45,250.0,8
131511,2449769.0599,-2797.42,8.06,73.0,13
131511,2449769.08398,-2806.7,1.52,70.0,13
131511,2449871.73633,1670.07,1.52,76.0,13
131511,2449871.75684,1687.38,1.52,66.0,13
131511,2449871.78613,1643.62,1.52,60.0,13
131511,2449881.83984,0.0,1.52,234.0,13
131511,2449914.78418,-9423.86,1.52,184.0,13
