Name,JD,RVel,e_RVel,SNR,Dewar
106252,2450831.9834,-5.76,8.43,57.0,13
106252,2451303.78516,-127.72,3.99,147.0,6
106252,2451304.74805,-134.11,4.97,137.0,6
106252,2451534.09375,-159.11,5.43,121.0,6
106252,2451628.81641,-184.47,4.92,172.0,6
106252,2451915.0957,74.35,4.33,168.0,6
106252,2451916.07031,85.33,4.41,152.0,6
106252,2451998.90154,98.07,5.96,101.0,6
106252,2451999.87186,98.62,5.57,102.0,6
106252,2452000.91583,78.82,7.87,83.0,6
106252,2452033.83301,87.42,4.65,144.0,6
106252,2452040.83496,88.54,4.3,217.0,6
106252,2452268.0522,-1.87,2.64,240.0,8
106252,2452293.06058,17.16,7.55,85.0,6
106252,2452294.05496,-4.26,5.82,102.0,6
106252,2452295.02593,15.64,6.15,103.0,6
106252,2452299.99121,-22.31,3.75,203.0,8
106252,2453068.91406,-171.26,5.24,88.0,8
106252,2453102.83496,-175.1,4.53,107.0,8
106252,2453130.7959,-172.11,3.81,160.0,8
106252,2453157.75195,-206.7,4.16,148.0,8
106252,2453388.98521,1.71,4.66,106.0,8
106252,2453896.72691,-46.56,3.85,184.0,8
106252,2453897.68921,-33.49,4.82,97.0,8
106252,2454133.99462,-103.02,4.25,107.0,8
106252,2454165.89056,-98.6,4.42,98.0,8
106252,2454255.77278,-106.22,4.45,107.0,8
106252,2454548.85789,-174.39,4.17,123.0,8
