Name,JD,RVel,e_RVel,SNR,Dewar
157968,2451797.64844,-107.14,9.81,91.0,6
157968,2451798.64648,-81.28,8.29,120.0,6
157968,2451806.63867,-36.96,7.43,115.0,6
157968,2451808.65625,0.0,8.15,108.0,6
157968,2451808.67969,41.11,9.02,104.0,6
157968,2451811.67969,-6.02,8.4,105.0,6
157968,2451812.63867,-11.41,8.99,97.0,6
157968,2452843.70117,9.89,13.06,78.0,8
157968,2452843.72363,-13.85,12.4,77.0,8
157968,2452843.74609,6.91,12.06,75.0,8
157968,2452894.66309,3.4,7.09,138.0,8
157968,2453107.99219,-31.89,7.98,147.0,8
157968,2453483.00944,3.65,8.42,134.0,8
157968,2453515.83823,1.78,7.55,190.0,8
157968,2453515.85241,0.17,8.12,171.0,8
