Name,JD,RVel,e_RVel,SNR,Dewar
208313,2451416.81055,-2.08,3.03,155.0,6
208313,2451417.86816,-21.17,6.21,68.0,6
208313,2451447.6709,4.33,3.94,127.0,6
208313,2451750.88379,-1.18,3.06,168.0,6
208313,2451751.89258,0.81,3.1,188.0,6
208313,2453896.97322,5.05,2.62,132.0,8
208313,2453897.93682,3.18,2.74,125.0,8
208313,2453954.81653,-1.92,2.8,107.0,8
208313,2454073.60796,-4.37,3.3,99.0,8
208313,2454099.58712,-1.82,3.82,83.0,8
208313,2454103.59262,4.07,2.82,97.0,8
208313,2454253.98564,11.97,2.45,118.0,8
208313,2454254.94668,28.45,3.43,86.0,8
208313,2454373.73303,-1.97,3.05,101.0,8
208313,2454640.93205,4.57,2.57,115.0,8
208313,2454650.94064,1.42,2.46,135.0,8
208313,2454722.85515,-7.88,2.4,136.0,8
208313,2454722.86392,-2.42,2.37,136.0,8
208313,2454724.819,-2.18,2.79,139.0,8
208313,2454724.83495,-0.33,2.31,149.0,8
208313,2454725.87711,0.0,2.46,134.0,8
208313,2454725.8879,0.58,2.06,137.0,8
