Name,JD,RVel,e_RVel,SNR,Dewar
155060,2451004.80127,2.37,8.58,74.0,6
155060,2451006.78809,34.77,10.61,65.0,6
155060,2451026.75,41.6,6.82,78.0,6
155060,2451027.75293,23.72,7.29,81.0,6
155060,2451045.70019,-10.44,7.37,71.0,6
155060,2451299.84961,1.24,4.72,146.0,13
155060,2451362.80078,22.44,5.44,122.0,6
155060,2451751.76953,22.24,3.82,181.0,6
155060,2452040.97461,11.62,4.48,264.0,6
155060,2452075.85644,-38.19,5.4,164.0,6
155060,2452120.75293,-15.47,5.98,99.0,6
155060,2452160.67188,-2.59,4.47,148.0,6
155060,2452426.86379,-16.65,4.39,169.0,8
155060,2452448.86133,23.25,5.39,167.0,6
155060,2452470.76953,-6.28,4.17,136.0,8
155060,2452470.7793,7.58,4.64,134.0,8
155060,2452831.81543,-8.55,4.03,161.0,8
155060,2452831.82812,0.0,4.16,138.0,8
155060,2453070.04785,29.76,5.75,84.0,8
155060,2453482.98743,7.91,4.87,124.0,8
155060,2453568.78456,5.96,4.42,140.0,8
155060,2453956.6772,-0.44,4.21,114.0,8
155060,2454695.83087,-6.86,3.86,166.0,8
155060,2454695.84157,-5.23,3.88,168.0,8
155060,2454695.85235,-1.72,3.83,168.0,8
155060,2454696.81802,5.44,3.36,154.0,8
155060,2454696.83125,-2.12,3.63,148.0,8
155060,2454696.84488,-0.77,3.52,156.0,8
155060,2454698.81831,-4.84,4.28,112.0,8
155060,2454724.71072,14.65,3.65,144.0,8
155060,2454724.71956,9.03,3.52,156.0,8
155060,2454725.71724,-6.6,3.42,163.0,8
155060,2454725.72642,-5.16,3.8,161.0,8
