Name,JD,RVel,e_RVel,SNR,Dewar
25790,2452158.00488,26.67,5.31,92.0,6
25790,2452159.00586,44.38,5.41,98.0,6
25790,2452159.99902,30.39,4.0,150.0,6
25790,2453034.74121,-6.07,3.98,96.0,8
25790,2453308.81797,37.11,4.02,95.0,8
25790,2453309.74846,31.09,5.48,72.0,8
25790,2453599.99015,-3.2,2.9,176.0,8
25790,2453988.03451,-9.6,3.94,94.0,8
25790,2453988.93113,-7.31,3.77,126.0,8
25790,2453990.0234,-11.2,3.56,144.0,8
25790,2454071.91085,-15.8,4.18,88.0,8
25790,2454338.01117,-12.44,2.66,164.0,8
25790,2454341.00063,-14.79,2.94,186.0,8
25790,2454784.81418,18.01,4.07,120.0,8
25790,2454845.73609,-12.66,3.53,118.0,8
25790,2454846.71315,-10.12,3.68,143.0,8
