Name,JD,RVel,e_RVel,SNR,Dewar
168009,2451004.8227,18.94,7.57,70.0,6
168009,2451006.83203,23.96,7.99,72.0,6
168009,2451026.78711,-9.28,5.26,95.0,6
168009,2451027.79102,-25.73,7.23,79.0,6
168009,2451048.73438,0.36,7.32,69.0,6
168009,2451299.91309,7.76,3.35,152.0,13
168009,2451304.94629,29.96,3.83,168.0,6
168009,2451337.88379,30.42,4.62,100.0,6
168009,2451351.85449,25.98,4.79,110.0,6
168009,2451352.82129,23.99,4.9,104.0,6
168009,2451379.80469,13.1,4.29,111.0,6
168009,2451379.82715,7.9,4.54,111.0,6
168009,2451390.77051,16.85,4.48,111.0,6
168009,2451446.63769,28.36,3.62,137.0,6
168009,2451699.91211,7.85,5.18,112.0,6
168009,2451750.74609,-2.05,3.21,199.0,6
168009,2451751.78906,14.73,3.61,160.0,6
168009,2452113.82324,-5.92,5.14,112.0,6
168009,2452113.85254,4.57,4.82,107.0,6
168009,2452122.78613,6.51,3.59,179.0,6
168009,2452429.86133,-1.4,2.88,183.0,8
168009,2452449.89258,2.86,3.31,186.0,6
168009,2452493.72559,-17.47,2.52,191.0,8
168009,2452834.79152,-8.58,2.78,232.0,8
168009,2452834.80182,-10.11,2.8,219.0,8
168009,2452894.68457,11.45,3.1,168.0,8
168009,2453108.00586,-8.16,2.81,183.0,8
168009,2453514.9026,2.18,3.19,181.0,8
168009,2453515.96617,4.16,3.23,146.0,8
168009,2453567.84185,-5.99,2.82,174.0,8
168009,2453866.83204,0.2,3.24,133.0,8
168009,2453866.84407,1.73,2.95,142.0,8
168009,2453953.77199,11.89,2.91,147.0,8
168009,2453955.82911,3.84,2.63,170.0,8
168009,2453958.71319,10.5,2.71,175.0,8
168009,2454311.78571,-7.47,2.98,142.0,8
168009,2454640.85507,21.29,3.23,156.0,8
168009,2454694.77148,-12.29,2.55,175.0,8
168009,2454694.77665,-8.04,2.84,176.0,8
168009,2454694.78171,-12.16,2.52,173.0,8
168009,2454695.70331,-0.58,2.51,173.0,8
168009,2454695.71029,-2.72,2.4,176.0,8
168009,2454695.71756,-7.89,2.71,175.0,8
168009,2454695.86044,-5.77,2.32,174.0,8
168009,2454695.86573,-8.46,2.17,175.0,8
168009,2454695.87104,-7.89,2.39,172.0,8
168009,2454696.74813,-3.16,2.65,159.0,8
168009,2454696.75351,-0.19,2.81,163.0,8
168009,2454696.75883,2.59,2.2,159.0,8
168009,2454696.85798,-2.41,2.63,168.0,8
168009,2454696.86469,-3.46,2.53,163.0,8
168009,2454696.87102,-1.47,2.58,165.0,8
168009,2454697.82521,0.0,3.13,151.0,8
168009,2455843.6669,-12.09,4.55,163.0,8
168009,2455846.65931,-2.73,3.66,115.0,8
