Name,JD,RVel,e_RVel,SNR,Dewar
141004,2447047.6885,34.34,12.27,107.0,6
141004,2447223.9567,23.38,11.27,165.0,6
141004,2447223.9615,22.14,9.92,200.0,6
141004,2447223.9662,17.38,9.25,239.0,6
141004,2447223.9711,12.1,9.49,173.0,6
141004,2447330.8235,-7.06,13.36,151.0,6
141004,2447330.838,1.45,12.8,161.0,6
141004,2447330.8533,4.39,14.23,152.0,6
141004,2447351.7894,14.82,9.82,186.0,6
141004,2447351.8041,7.32,9.85,187.0,6
141004,2447351.8188,8.45,10.11,173.0,6
141004,2447793.6372,32.9,13.27,201.0,6
141004,2447921.085,27.42,14.79,138.0,6
141004,2448746.8805,7.3,11.74,167.0,6
141004,2448746.9023,9.62,11.46,158.0,6
141004,2448780.86,-5.75,12.33,186.0,6
141004,2448780.8817,3.24,11.18,195.0,6
141004,2448834.6903,-15.57,8.48,222.0,6
141004,2448834.7135,-15.66,9.35,224.0,6
141004,2448847.7643,-9.65,9.49,250.0,6
141004,2448907.6127,0.47,9.67,232.0,6
141004,2449068.0447,6.63,9.18,223.0,6
141004,2449122.8494,-9.92,9.26,263.0,6
141004,2449122.8709,-10.55,8.99,260.0,6
141004,2449173.7426,7.87,8.38,306.0,6
141004,2449173.747,6.31,8.8,314.0,6
141004,2449173.7511,16.38,6.67,347.0,6
141004,2449173.7783,14.29,7.81,315.0,6
141004,2449173.7819,-9.51,6.76,315.0,6
141004,2449173.7854,1.92,7.9,302.0,6
141004,2449211.6826,-20.99,11.98,217.0,6
141004,2449211.701,-21.87,8.87,244.0,6
141004,2449481.8091,-12.08,10.94,161.0,6
141004,2449768.0666,22.95,4.06,173.0,13
141004,2449802.99512,8.22,2.59,154.0,13
141004,2449803.01758,14.96,2.54,148.0,13
141004,2449821.9375,20.28,3.69,92.0,13
141004,2449821.94629,14.11,2.99,123.0,13
141004,2449857.81543,8.7,2.39,174.0,13
141004,2449857.83496,7.45,2.59,142.0,13
141004,2449893.77148,21.83,3.09,133.0,13
141004,2449893.79297,27.69,2.8,149.0,13
141004,2449913.80664,7.82,1.92,256.0,13
141004,2450149.01172,10.64,2.59,155.0,13
141004,2450149.03516,11.82,2.5,145.0,13
141004,2450150.96777,9.41,2.4,162.0,13
141004,2450151.0,19.29,2.09,168.0,13
141004,2450174.00195,2.52,2.34,155.0,13
141004,2450174.02441,11.07,2.25,156.0,13
141004,2450199.90039,-0.27,2.29,159.0,13
141004,2450199.92285,6.01,2.6,162.0,13
141004,2450231.87598,0.8,2.94,114.0,13
141004,2450232.85644,4.37,2.61,140.0,13
141004,2450232.87988,7.58,2.67,133.0,13
141004,2450233.91602,14.2,2.71,125.0,13
141004,2450233.93848,14.96,2.67,125.0,13
141004,2450234.90234,14.91,2.61,138.0,13
141004,2450234.92481,7.37,2.35,139.0,13
141004,2450235.85059,19.56,2.52,144.0,13
141004,2450235.875,13.73,2.64,138.0,13
141004,2450263.72559,9.25,2.1,269.0,13
141004,2450298.69043,1.61,2.49,172.0,13
141004,2450299.70117,4.94,2.27,174.0,13
141004,2450300.77051,-2.92,2.27,232.0,13
141004,2450304.69922,-5.07,2.06,277.0,13
141004,2450326.67481,-1.88,2.05,221.0,13
141004,2450503.04102,20.99,3.91,98.0,13
141004,2450503.04981,18.34,2.58,152.0,13
141004,2450504.03125,12.85,2.23,201.0,13
141004,2450536.93457,7.89,2.48,139.0,13
141004,2450536.9541,12.11,2.55,122.0,13
141004,2450537.95508,11.66,2.31,156.0,13
141004,2450563.79883,14.1,2.85,128.0,13
141004,2450563.82031,10.83,2.48,140.0,13
141004,2450578.74902,-1.07,2.29,138.0,13
141004,2450578.77246,-6.96,2.61,143.0,13
141004,2450579.7334,9.02,3.07,115.0,13
141004,2450579.75586,7.0,2.49,139.0,13
141004,2450610.79394,4.03,2.2,201.0,13
141004,2450611.93262,4.02,2.48,170.0,13
141004,2450611.94336,10.7,3.54,94.0,13
141004,2450613.74316,5.22,2.3,233.0,13
141004,2450614.76953,7.57,2.19,239.0,13
141004,2450640.74219,10.11,2.27,209.0,13
141004,2450645.71582,7.87,1.91,214.0,13
141004,2450645.71973,0.46,2.17,224.0,13
141004,2450655.71777,1.54,2.45,171.0,13
141004,2450656.74414,-1.27,1.96,238.0,13
141004,2450681.67676,5.81,2.1,225.0,13
141004,2450794.07715,22.67,4.76,84.0,13
141004,2450893.02968,4.19,2.2,257.0,13
141004,2450977.80371,-5.47,3.04,206.0,6
141004,2450977.81641,3.44,3.13,187.0,6
