Name,JD,RVel,e_RVel,SNR,Dewar
147044,2451004.7755,-15.09,6.86,77.0,6
147044,2451006.74902,0.62,7.08,69.0,6
147044,2451025.74121,4.96,8.34,69.0,6
147044,2451026.72852,-10.51,6.35,79.0,6
147044,2451027.71387,-45.42,6.53,79.0,6
147044,2451303.91504,-12.97,4.19,147.0,6
147044,2451304.86035,-0.12,3.67,166.0,6
147044,2451628.00879,6.38,4.58,155.0,6
147044,2451628.91699,17.33,4.51,177.0,6
147044,2451629.96777,-2.1,3.97,192.0,6
147044,2451733.75684,-0.22,4.02,176.0,6
147044,2451750.71582,-5.13,4.42,143.0,6
147044,2452040.86035,3.45,3.92,162.0,6
147044,2452040.86914,9.14,3.84,170.0,6
147044,2452040.87695,3.33,3.9,176.0,6
147044,2452040.88574,9.79,3.67,186.0,6
147044,2452040.89356,-0.36,3.71,187.0,6
147044,2452040.90234,3.25,3.59,181.0,6
147044,2452040.91113,4.88,3.65,187.0,6
147044,2452040.9209,5.01,3.8,182.0,6
147044,2452428.89356,-38.85,3.55,149.0,8
147044,2452449.81055,9.9,5.0,128.0,6
147044,2453482.90058,-1.45,4.13,135.0,8
147044,2453544.80736,7.74,3.62,123.0,8
147044,2453987.68014,-7.17,3.5,122.0,8
147044,2454166.06459,4.89,4.19,121.0,8
147044,2454196.92551,-1.18,4.84,116.0,8
147044,2454695.78607,0.0,3.87,155.0,8
147044,2454695.80243,-8.73,3.7,164.0,8
147044,2454722.67392,-5.12,3.35,132.0,8
