Name,JD,RVel,e_RVel,SNR,Dewar
11151,2451812.95312,-347.06,29.92,123.0,6
11151,2451833.84668,-43.62,24.02,136.0,6
11151,2451834.8584,108.11,25.01,122.0,6
11151,2451836.85449,-589.78,26.59,136.0,6
11151,2451837.87012,-645.04,25.9,145.0,6
11151,2451839.84375,-786.95,28.03,136.0,6
11151,2451841.75098,-79.31,30.73,143.0,6
11151,2451868.75293,36.87,23.0,140.0,6
11151,2451873.75586,401.49,27.47,130.0,6
11151,2451875.69531,558.13,28.5,134.0,6
11151,2451882.72939,-29.42,19.52,160.0,6
11151,2451889.74448,344.18,23.18,138.0,6
11151,2453033.63829,107.61,23.87,118.0,8
11151,2454047.78984,-8.17,18.72,186.0,8
