Name,JD,RVel,e_RVel,SNR,Dewar
8574,2451026.94336,42.34,8.93,77.0,6
8574,2451069.9043,5.81,9.48,68.0,6
8574,2451130.82448,-3.99,8.48,81.0,6
8574,2451131.77832,-21.84,8.83,73.0,6
8574,2451154.64551,-30.82,7.7,103.0,6
8574,2451174.69824,-47.26,12.46,58.0,6
8574,2451175.72754,0.5,8.78,67.0,6
8574,2451206.65527,23.15,7.64,95.0,6
8574,2451213.63769,5.56,10.05,73.0,6
8574,2451445.94434,47.08,5.53,172.0,6
8574,2451533.67188,-32.04,6.42,143.0,6
8574,2451535.68454,-0.44,5.36,143.0,6
8574,2451775.96973,-13.49,5.36,163.0,6
8574,2452157.88769,109.1,5.07,159.0,6
8574,2452159.88965,100.26,4.58,188.0,6
8574,2452160.89941,106.89,5.24,153.0,6
8574,2454046.7667,-12.57,5.57,102.0,8
8574,2454047.7055099998,-14.84,5.76,96.0,8
8574,2454071.65821,0.03,4.72,121.0,8
8574,2454072.66351,-7.12,4.87,128.0,8
8574,2454073.67696,-18.5,5.61,103.0,8
8574,2454099.712,-19.7,4.4,149.0,8
8574,2454310.93418,-15.05,4.92,107.0,8
8574,2454337.86941,-13.66,4.52,128.0,8
8574,2454339.93954,10.86,4.65,171.0,8
8574,2454373.87432,41.71,5.08,115.0,8
8574,2454424.77512,101.93,5.42,96.0,8
8574,2454724.95596,-0.17,3.57,175.0,8
8574,2455438.88911,11.13,4.38,138.0,8
8574,2455844.83175,-13.86,5.6,152.0,8
