Name,JD,RVel,e_RVel,SNR,Dewar
182488,2451004.84279,-1.78,6.2,79.0,6
182488,2451006.84766,36.04,7.08,69.0,6
182488,2451026.79981,-8.39,6.74,70.0,6
182488,2451027.82129,-13.67,5.02,90.0,6
182488,2451045.80273,16.07,5.56,85.0,6
182488,2452113.88184,4.92,4.18,103.0,6
182488,2452113.91016,-17.68,5.25,92.0,6
182488,2452122.79394,10.29,3.42,157.0,6
182488,2452429.88477,-0.39,2.52,223.0,8
182488,2452512.74512,3.18,2.56,163.0,8
182488,2452512.75195,4.38,2.64,162.0,8
182488,2452797.92383,20.02,3.09,105.0,8
182488,2452797.94531,8.59,3.16,95.0,8
182488,2452797.96484,15.86,3.26,97.0,8
182488,2452797.98438,9.41,3.02,93.0,8
182488,2453250.75195,4.49,2.61,154.0,8
182488,2453894.89865,-1.8,2.52,155.0,8
182488,2453924.79347,21.16,4.05,71.0,8
182488,2453924.81147,3.37,4.33,70.0,8
182488,2453953.7785,8.47,2.87,121.0,8
182488,2453955.82177,0.38,2.75,106.0,8
182488,2453957.71986,2.86,2.82,117.0,8
182488,2454255.96838,1.48,2.82,142.0,8
182488,2454311.81752,-22.99,2.62,185.0,8
182488,2454640.88669,-0.31,3.17,116.0,8
182488,2454694.78702,-19.52,2.37,174.0,8
182488,2454694.79255,-21.6,2.4,177.0,8
182488,2454694.798,-21.9,2.3,178.0,8
182488,2454696.87768,-15.92,2.51,156.0,8
182488,2454696.88493,-16.42,2.41,157.0,8
182488,2454696.89238,-12.22,2.43,157.0,8
182488,2454698.85571,-21.36,2.55,158.0,8
182488,2454698.8669,-19.44,2.73,156.0,8
182488,2454698.87733,-21.4,2.62,158.0,8
182488,2455843.71071,0.0,4.46,148.0,8
182488,2455846.66316,-13.55,2.88,120.0,8
