Name,JD,RVel,e_RVel,SNR,Dewar
133161,2450832.05566,-125.28,10.04,47.0,13
133161,2451005.73828,-123.28,7.77,76.0,6
133161,2451025.70996,-118.85,7.43,86.0,6
133161,2451026.70215,-138.99,7.29,81.0,6
133161,2451027.68945,-95.75,6.6,82.0,6
133161,2451303.87988,-49.71,4.01,151.0,6
133161,2451304.82715,-62.27,4.02,177.0,6
133161,2451362.71582,-82.55,5.2,121.0,6
133161,2451627.92969,-44.28,4.68,132.0,6
133161,2451733.70312,-40.61,3.59,181.0,6
133161,2451750.70019,-46.45,4.25,172.0,6
133161,2451751.71582,-18.39,4.1,162.0,6
133161,2451914.08398,-5.02,4.24,167.0,6
133161,2451916.0918,-2.06,3.66,169.0,6
133161,2451928.08002,-10.3,3.71,196.0,6
133161,2451946.05469,-6.49,3.02,261.0,6
133161,2451976.01367,3.26,4.3,175.0,6
133161,2452033.89551,9.11,4.61,155.0,6
133161,2452056.79883,26.28,7.12,84.0,6
133161,2452056.82812,-6.42,7.53,83.0,6
133161,2452075.77539,0.0,4.1,171.0,6
133161,2452076.78809,11.79,4.21,185.0,6
133161,2452120.72168,-5.74,5.47,112.0,6
133161,2452299.04883,3.66,3.5,137.0,8
133161,2452300.01856,12.84,3.09,183.0,8
133161,2452336.00293,34.71,4.32,127.0,8
133161,2452428.8457,26.86,3.53,144.0,8
133161,2452448.74609,27.24,4.7,153.0,6
133161,2452688.03906,34.17,4.35,168.0,8
133161,2452812.72266,35.76,3.1,205.0,8
133161,2452812.73731,40.41,3.33,153.0,8
133161,2452832.73633,23.25,3.26,192.0,8
133161,2453015.08008,50.37,4.45,92.0,8
133161,2453068.99805,73.17,4.99,90.0,8
133161,2453100.88769,70.93,6.55,56.0,8
133161,2453130.86914,45.65,3.32,163.0,8
133161,2453155.8418,33.53,3.66,159.0,8
133161,2453156.79492,29.13,3.27,188.0,8
133161,2453210.72266,52.34,3.75,132.0,8
133161,2453210.73144,47.62,3.92,128.0,8
133161,2453219.69531,71.98,6.89,59.0,8
133161,2453482.81451,31.12,3.47,146.0,8
133161,2453544.74357,57.96,4.3,110.0,8
133161,2453949.69227,43.03,7.66,57.0,8
133161,2453949.71469,5.48,8.6,58.0,8
133161,2453949.7371,46.26,6.78,55.0,8
133161,2454134.07023,-24.22,3.07,142.0,8
133161,2454135.98845,-21.55,3.96,130.0,8
133161,2454166.01522,-4.47,3.79,145.0,8
133161,2454255.82421,-18.72,3.98,120.0,8
133161,2454310.7136,-41.16,3.83,130.0,8
133161,2454548.97826,-90.43,3.45,154.0,8
133161,2454606.79943,-113.32,3.56,156.0,8
133161,2454609.88185,-110.08,3.93,125.0,8
133161,2454847.09046,-169.1,3.96,134.0,8
133161,2455579.05904,-674.07,3.15,220.0,8
