Name,JD,RVel,e_RVel,SNR,Dewar
16895,2447046.9398,54.76,11.49,270.0,13
16895,2447391.9589,33.6,14.36,264.0,13
16895,2447430.9271,17.65,12.02,363.0,13
16895,2447793.8772,44.83,13.33,280.0,13
16895,2447920.6487,13.22,21.45,160.0,13
16895,2448200.8,53.92,24.55,212.0,13
16895,2448648.74583,64.98,16.11,363.0,13
16895,2448855.99335,13.68,8.6,304.0,13
16895,2448891.98279,6.59,9.3,312.0,13
16895,2448892.95297,18.68,8.26,357.0,13
16895,2448905.9308,18.91,14.52,238.0,13
16895,2448933.8637,24.72,18.92,237.0,13
16895,2449200.9134,33.72,13.74,387.0,13
16895,2449255.9149,34.55,11.51,320.0,13
16895,2449298.83636,43.6,10.93,364.0,13
16895,2449589.01816,16.27,9.03,313.0,13
16895,2449602.0309,31.21,12.35,267.0,13
16895,2449621.9432,34.72,10.52,282.0,13
16895,2449680.81406,-9.41,5.54,153.0,13
16895,2449970.98731,5.96,3.81,214.0,13
16895,2449984.01352,14.53,2.65,299.0,13
16895,2450012.92118,21.4,3.42,228.0,13
16895,2450072.76269,-2.64,4.13,219.0,13
16895,2450086.75098,-9.4,4.16,205.0,13
16895,2450087.71777,-6.78,4.67,191.0,13
16895,2450325.85938,3.86,4.3,229.0,13
16895,2450437.80566,-15.54,3.99,214.0,13
16895,2450502.6582,0.41,4.47,174.0,13
16895,2450504.6543,-9.63,4.1,190.0,13
16895,2450641.00488,-6.29,4.37,186.0,13
16895,2450656.98535,0.0,3.7,201.0,13
16895,2450767.82617,6.35,6.78,94.0,13
16895,2450793.76953,-5.93,4.73,202.0,13
16895,2451130.86914,-19.5,5.58,187.0,6
16895,2451206.69336,-15.12,4.54,259.0,6
16895,2452896.97852,-33.48,3.83,285.0,8
16895,2452990.75293,6.85,4.54,232.0,8
16895,2453033.6582,-10.87,3.58,215.0,8
16895,2453336.79004,20.26,4.3,239.0,8
16895,2453337.69141,29.52,4.54,155.0,8
16895,2453338.63086,0.68,4.56,173.0,8
16895,2453360.74616,-8.24,3.75,241.0,8
16895,2453362.75191,-17.38,2.9,298.0,8
16895,2453387.67111,-20.23,2.91,213.0,8
16895,2453390.70323,12.97,2.95,250.0,8
16895,2453402.62919,1.0,3.02,210.0,8
16895,2453636.91207,4.5,2.6,300.0,8
16895,2453743.69264,-10.1,4.17,162.0,8
16895,2453751.75839,-21.2,3.43,230.0,8
16895,2453755.63317,-15.16,2.62,289.0,8
16895,2453964.92479,-12.34,3.32,190.0,8
16895,2453987.99744,-10.59,2.83,336.0,8
16895,2454049.77599,13.83,3.19,244.0,8
16895,2454102.70794,-18.14,2.7,246.0,8
16895,2454103.6899,-15.15,2.73,257.0,8
16895,2454312.00289,-4.33,3.81,203.0,8
16895,2454337.93519,-15.31,2.72,290.0,8
16895,2454373.97227,-7.84,4.35,188.0,8
16895,2454725.00173,-22.28,2.76,299.0,8
16895,2454726.00256,-25.45,2.82,290.0,8
16895,2454783.75342,21.48,3.42,223.0,8
16895,2454784.76677,5.55,4.83,153.0,8
16895,2454846.69003,-7.77,3.07,262.0,8
16895,2454848.71903,-26.02,3.59,267.0,8
16895,2454849.69751,-47.37,3.69,309.0,8
16895,2455171.82241,-39.96,8.76,185.0,8
16895,2455846.83734,-5.68,4.95,195.0,8
