Name,JD,RVel,e_RVel,SNR,Dewar
89319,2453389.88242,-11.75,2.39,206.0,8
89319,2453392.85882,-12.91,2.41,176.0,8
89319,2453773.83236,-18.26,2.36,256.0,8
89319,2454074.04839,-2.48,2.06,165.0,8
89319,2454099.10059,0.0,2.24,125.0,8
89319,2454100.05295,5.0,2.09,137.0,8
89319,2454103.97427,0.36,2.13,145.0,8
89319,2454134.84806,-19.0,2.45,143.0,8
89319,2454447.98552,14.03,1.21,197.0,8
89319,2454547.8998,-32.69,2.18,166.0,8
89319,2454784.0206,21.21,2.49,121.0,8
89319,2454785.05294,13.72,2.5,107.0,8
89319,2454844.99863,-4.44,1.59,233.0,8
