Name,JD,RVel,e_RVel,SNR,Dewar
152781,2452121.74316,-11.16,3.16,136.0,6
152781,2452122.75293,-13.94,3.16,141.0,6
152781,2452126.69141,-9.36,3.91,111.0,6
152781,2452126.7207,7.04,3.31,115.0,6
152781,2452794.82715,-1.68,2.64,105.0,8
152781,2452794.84961,-0.48,2.97,103.0,8
152781,2452794.87207,3.19,2.68,101.0,8
152781,2452794.89258,14.06,2.6,94.0,8
152781,2452832.8291,18.7,2.8,88.0,8
152781,2452895.63672,-2.21,2.64,121.0,8
152781,2453482.96707,5.8,3.0,106.0,8
152781,2453568.75037,-10.2,3.05,112.0,8
152781,2453895.82388,0.0,2.93,108.0,8
152781,2453953.67858,-5.78,2.73,97.0,8
152781,2453955.67583,2.78,2.83,92.0,8
152781,2453957.6829,1.55,2.3,113.0,8
152781,2453988.67123,12.33,2.85,94.0,8
152781,2453989.69183,1.17,2.6,108.0,8
152781,2454311.72439,4.56,2.6,128.0,8
152781,2454548.04954,16.99,3.38,87.0,8
152781,2454578.94367,-0.6,2.4,151.0,8
152781,2454599.9155,3.75,3.51,81.0,8
152781,2454599.94057,2.04,4.25,76.0,8
152781,2454613.88244,-11.22,16.03,30.0,8
152781,2454640.81877,14.78,2.72,101.0,8
152781,2454649.83465,-5.49,2.38,164.0,8
152781,2454650.80034,-1.32,2.73,169.0,8
152781,2454723.67606,11.99,2.4,119.0,8
152781,2454723.68233,-3.23,2.33,128.0,8
152781,2454724.67654,-9.26,2.19,167.0,8
152781,2454724.68528,-5.46,2.34,152.0,8
152781,2454725.68723,-6.2,2.17,155.0,8
152781,2454725.69537,0.73,2.27,156.0,8
