Name,JD,RVel,e_RVel,SNR,Dewar
32147,2447047.0208,6.13,7.89,224.0,8
32147,2447845.9109,2.71,9.99,114.0,8
32147,2448905.9841,-1.6,8.52,163.0,8
32147,2448991.844,-0.22,9.35,185.0,8
32147,2449304.92152,-1.26,6.67,185.0,8
32147,2449349.7351,-17.93,9.2,275.0,8
32147,2449350.8512,0.34,10.18,222.0,8
32147,2449621.9898,-19.36,8.65,273.0,8
32147,2449679.8747,-0.61,4.86,111.0,13
32147,2449769.74902,0.48,1.56,174.0,13
32147,2449793.64746,-7.5,1.75,171.0,13
32147,2450003.0,-6.01,1.87,118.0,13
32147,2450086.82715,-5.87,2.16,123.0,13
32147,2450089.76074,2.68,1.6,177.0,13
32147,2450091.74121,-3.79,1.76,155.0,13
32147,2450325.95927,3.75,1.4,198.0,13
32147,2450421.86035,0.68,1.73,161.0,13
32147,2450437.84608,-0.17,1.22,238.0,13
32147,2450502.69702,0.94,1.35,171.0,13
32147,2450503.65845,-4.29,1.59,146.0,13
32147,2450504.70606,-5.51,1.65,132.0,13
32147,2450793.80273,0.83,1.7,146.0,13
32147,2450794.80078,2.73,2.33,110.0,13
32147,2451131.85156,13.36,2.67,109.0,6
32147,2451154.77734,-3.53,3.12,132.0,6
32147,2451206.76465,13.48,2.86,140.0,6
32147,2451534.87402,0.87,2.56,157.0,6
32147,2451887.85429,3.25,2.76,122.0,6
32147,2453018.79004,4.26,2.45,92.0,8
32147,2453285.02344,0.74,2.65,85.0,8
32147,2454073.79522,-4.34,1.97,128.0,8
32147,2454102.77463,-2.56,2.39,110.0,8
32147,2454547.67946,-5.06,1.98,128.0,8
