Name,JD,RVel,e_RVel,SNR,Dewar
213575,2451004.90954,-4.35,8.99,72.0,6
213575,2451006.96289,4.01,7.3,73.0,6
213575,2451026.85938,-12.35,7.2,74.0,6
213575,2451027.91504,5.77,7.01,73.0,6
213575,2451048.87207,-2.19,7.11,70.0,6
213575,2451416.84668,18.51,3.94,156.0,6
213575,2451439.68359,8.76,8.05,67.0,6
213575,2451439.70703,-37.1,11.27,58.0,6
213575,2451445.77441,-12.29,5.2,105.0,6
213575,2451446.74902,5.51,5.21,126.0,6
213575,2451447.70703,-7.29,4.6,143.0,6
213575,2451448.73124,-11.74,4.27,132.0,6
213575,2451453.76562,-10.18,6.38,85.0,6
213575,2451453.78809,4.88,6.92,83.0,6
213575,2451751.93359,3.36,3.91,185.0,6
213575,2451775.89453,-8.37,4.3,157.0,6
213575,2451802.8418,-10.86,8.22,81.0,6
213575,2451802.86328,-7.27,7.36,78.0,6
213575,2451825.69043,9.76,6.36,94.0,6
213575,2451825.71973,11.52,6.9,90.0,6
213575,2451880.59668,37.53,15.7,46.0,6
213575,2451880.62793,-11.51,8.77,79.0,6
213575,2452121.82617,4.52,3.98,139.0,6
213575,2452160.80664,-14.32,4.72,139.0,6
213575,2452581.64648,29.41,6.26,63.0,8
213575,2452581.67188,79.65,5.96,70.0,8
213575,2452581.70117,62.46,6.04,75.0,8
213575,2452593.61914,0.76,6.15,62.0,8
213575,2452593.64648,10.53,5.26,77.0,8
213575,2452597.61328,18.83,5.74,70.0,8
213575,2452597.63672,22.2,5.42,70.0,8
213575,2452598.63574,1.61,4.91,77.0,8
213575,2452598.6582,9.79,5.11,76.0,8
213575,2452812.94922,-4.26,3.57,165.0,8
213575,2452812.96582,-4.41,3.07,168.0,8
213575,2452911.79492,-5.89,7.62,60.0,8
213575,2452911.81738,10.02,8.03,62.0,8
213575,2452911.83984,0.0,7.95,57.0,8
213575,2453280.81934,-8.78,3.63,149.0,8
213575,2453953.84794,12.91,3.54,126.0,8
213575,2453955.87285,18.24,3.51,128.0,8
213575,2453957.82109,1.7,3.5,134.0,8
213575,2454073.62994,-4.37,3.57,126.0,8
213575,2454310.90006,-9.23,3.55,128.0,8
213575,2454339.87403,-2.06,3.8,173.0,8
213575,2454427.62534,14.72,3.46,127.0,8
213575,2454640.94923,-8.3,3.48,148.0,8
213575,2454650.9796,-1.13,3.21,146.0,8
213575,2454697.96851,-18.23,3.7,156.0,8
213575,2454697.98149,-16.55,3.5,153.0,8
213575,2455843.83825,-12.4,5.17,117.0,8
213575,2455846.72444,-4.78,4.86,88.0,8
