Name,JD,RVel,e_RVel,SNR,Dewar
10700,2447046.92998,3.61,7.53,349.0,8
10700,2447093.7767,-1.4,10.87,212.0,8
10700,2447094.82309,-10.68,6.81,454.0,8
10700,2447149.8052,-10.33,12.69,157.0,8
10700,2447182.63821,-48.86,12.11,306.0,8
10700,2447193.64902,-10.67,4.89,418.0,8
10700,2447373.98902,8.45,6.83,325.0,8
10700,2447390.007,12.81,8.51,290.0,8
10700,2447394.9333,-5.11,8.78,308.0,8
10700,2447430.82682,-8.82,6.22,442.0,8
10700,2447431.81608,18.89,6.68,353.0,8
10700,2447792.9847,-10.53,10.77,263.0,8
10700,2447793.8542,-21.51,10.85,275.0,8
10700,2447794.83949,-18.19,7.69,400.0,8
10700,2447845.67767,5.15,6.48,335.0,8
10700,2447919.6298,14.33,11.57,221.0,8
10700,2447920.6261,28.09,11.04,176.0,8
10700,2448113.97074,8.38,5.88,556.0,8
10700,2448114.99466,11.28,7.07,470.0,8
10700,2448199.77141,15.13,4.29,630.0,8
10700,2448200.72891,12.07,4.51,724.0,8
10700,2448645.72528,-3.7,7.5,324.0,8
10700,2448846.01725,1.07,7.67,323.0,8
10700,2448847.03029,-10.25,6.71,405.0,8
10700,2448847.95328,-5.02,7.46,356.0,8
10700,2448855.96414,7.02,5.92,318.0,8
10700,2448856.98422,17.56,6.02,348.0,8
10700,2448857.90673,0.95,5.11,296.0,8
10700,2448893.82166,7.29,6.81,333.0,8
10700,2448894.941,-2.04,9.44,320.0,8
10700,2448895.9233,-3.29,8.78,304.0,8
10700,2448897.9191,0.35,9.44,286.0,8
10700,2448899.9035,7.91,9.35,305.0,8
10700,2448900.8917,-6.64,9.41,232.0,8
10700,2448901.9545,-4.33,8.91,291.0,8
10700,2448902.8847,-7.2,9.57,261.0,8
10700,2448903.9531,-9.9,8.92,255.0,8
10700,2448904.9634,-7.22,9.28,261.0,8
10700,2448905.88352,-5.85,7.12,301.0,8
10700,2448906.90558,4.94,6.25,381.0,8
10700,2448907.8452,2.23,7.24,332.0,8
10700,2448933.88731,8.34,9.53,203.0,8
10700,2448934.81145,-1.1,6.53,335.0,8
10700,2448935.88837,6.22,7.68,227.0,8
10700,2448991.70481,2.75,5.26,444.0,8
10700,2448992.66533,-2.01,4.56,441.0,8
10700,2449199.95942,-11.13,7.44,303.0,8
10700,2449201.01676,-3.8,8.97,300.0,8
10700,2449209.94707,2.39,6.57,361.0,8
10700,2449211.9506,6.53,9.52,230.0,8
10700,2449212.9941,-8.48,7.76,279.0,8
10700,2449214.0129,9.97,8.3,292.0,8
10700,2449216.9882,2.29,8.67,297.0,8
10700,2449217.9909,16.4,8.63,286.0,8
10700,2449218.9988,5.68,8.96,273.0,8
10700,2449219.9874,-2.95,8.38,271.0,8
10700,2449220.9937,0.96,9.04,286.0,8
10700,2449221.998,2.17,8.32,273.0,8
10700,2449223.0013,-10.26,8.74,252.0,8
10700,2449223.988,-6.88,8.72,280.0,8
10700,2449224.9991,-4.25,9.23,265.0,8
10700,2449225.9855,1.7,7.63,289.0,8
10700,2449255.8968,0.48,11.08,253.0,8
10700,2449264.8668,-3.65,11.38,259.0,8
10700,2449268.9655,-5.76,10.16,235.0,8
10700,2449277.9727,-2.69,9.53,208.0,8
10700,2449278.9527,-5.31,10.29,207.0,8
10700,2449279.906,4.81,9.49,276.0,8
10700,2449280.953,4.86,9.47,263.0,8
10700,2449298.8586,8.33,9.37,240.0,8
10700,2449299.7707,-4.08,9.58,255.0,8
10700,2449304.753,13.75,9.7,224.0,8
10700,2449305.7753,8.59,10.52,214.0,8
10700,2449306.8517,0.49,9.94,204.0,8
10700,2449349.66356,2.56,7.86,374.0,8
10700,2449350.71219,7.68,7.69,384.0,8
10700,2449374.69703,-12.08,3.53,468.0,8
10700,2449566.9894,-8.0,8.1,222.0,8
10700,2449567.9585,0.82,9.53,237.0,8
10700,2449568.9183,-5.63,9.16,240.0,8
10700,2449569.9598,-10.7,7.85,254.0,8
10700,2449570.9621,-11.05,9.8,183.0,8
10700,2449571.9662,-1.52,8.61,233.0,8
10700,2449572.953,8.83,7.78,273.0,8
10700,2449573.9172,3.01,7.25,264.0,8
10700,2449574.9561,-4.51,7.28,245.0,8
