Name,JD,RVel,e_RVel,SNR,Dewar
114762,2447964.9639,-259.09,22.28,111.0,8
114762,2448017.8339,241.81,20.41,132.0,8
114762,2448018.8402,204.61,17.4,165.0,8
114762,2448019.8305,216.1,27.2,92.0,8
114762,2448375.8528,-674.26,14.63,165.0,8
114762,2448437.738,189.6,19.82,198.0,8
114762,2448649.0911,392.11,17.25,137.0,8
114762,2448670.97303,496.19,21.0,113.0,8
114762,2449068.8207,378.86,25.78,60.0,8
114762,2449068.8425,432.11,30.66,62.0,8
114762,2449096.8144,445.54,27.31,55.0,8
114762,2449096.8359,459.4,28.77,55.0,8
114762,2449114.7767,3.01,21.17,108.0,8
114762,2449174.7053,500.08,14.7,255.0,8
114762,2449350.008,403.15,17.36,176.0,8
114762,2449375.0115,-370.26,17.9,97.0,8
114762,2449464.7862,-709.59,25.35,106.0,8
114762,2449469.7812,-627.47,16.03,162.0,8
114762,2449768.9328,423.21,25.17,36.0,13
114762,2449768.95508,449.28,11.95,41.0,13
114762,2449801.85352,-693.85,11.73,43.0,13
114762,2449801.875,-660.92,13.69,39.0,13
114762,2449801.89941,-690.39,11.58,42.0,13
114762,2449802.82519,-661.39,10.85,47.0,13
114762,2449802.84863,-666.61,9.51,47.0,13
114762,2449802.87109,-664.03,10.94,47.0,13
114762,2449803.81836,-653.28,10.66,45.0,13
114762,2449803.84082,-678.59,10.74,46.0,13
114762,2449803.86328,-674.46,11.66,45.0,13
114762,2449858.7334,356.51,12.19,39.0,13
114762,2449881.71875,-514.46,5.14,117.0,13
114762,2449892.70117,-366.74,11.23,44.0,13
114762,2449892.72363,-386.66,13.18,43.0,13
114762,2449892.74609,-409.18,13.03,44.0,13
114762,2449893.69824,-344.63,11.9,45.0,13
114762,2449893.72168,-378.81,12.08,44.0,13
114762,2449893.74414,-338.0,11.84,44.0,13
114762,2449894.69727,-315.94,9.13,51.0,13
114762,2449894.71973,-252.18,8.39,50.0,13
114762,2449894.74219,-281.63,8.83,51.0,13
114762,2449913.75586,513.51,4.64,131.0,13
114762,2449914.67578,529.89,4.56,105.0,13
114762,2450072.06152,303.61,8.74,54.0,13
114762,2450120.9541,64.25,11.55,44.0,13
114762,2450120.97656,69.47,12.06,42.0,13
114762,2450121.96875,19.58,10.04,43.0,13
114762,2450121.99023,0.0,11.84,40.0,13
114762,2450124.94043,-63.86,10.55,42.0,13
114762,2450124.96289,-72.08,11.44,42.0,13
114762,2450126.96387,-220.7,13.94,40.0,13
114762,2450126.98438,-160.45,18.88,34.0,13
114762,2450128.03809,-315.58,11.94,44.0,13
114762,2450128.0625,-279.32,12.58,43.0,13
114762,2450128.9707,-313.56,10.44,43.0,13
114762,2450128.99414,-300.77,9.72,42.0,13
114762,2450144.94043,-416.14,5.57,98.0,13
114762,2450172.85742,609.01,21.72,24.0,13
114762,2450181.81934,505.5,7.5,75.0,13
114762,2450187.83301,486.26,11.39,42.0,13
114762,2450187.85644,442.31,12.74,39.0,13
114762,2450200.7832,233.51,11.35,43.0,13
114762,2450200.80566,195.66,9.8,43.0,13
114762,2450504.96094,545.84,8.27,60.0,13
114762,2451628.85059,108.03,7.22,117.0,6
114762,2452033.86426,445.91,5.35,193.0,6
114762,2452833.71582,-134.69,5.46,112.0,8
114762,2453068.97559,-472.27,7.2,77.0,8
114762,2453132.82227,301.48,5.66,110.0,8
114762,2453389.04333,195.82,6.35,97.0,8
114762,2453544.72351,442.39,5.75,104.0,8
114762,2453545.74537,400.78,5.19,108.0,8
114762,2454165.94572,-687.85,5.96,91.0,8
114762,2454547.95589,461.62,5.11,111.0,8
