Name,JD,RVel,e_RVel,SNR,Dewar
201092,2446958.9559,-61.32,10.34,277.0,2
201092,2446959.9513,-47.94,14.9,239.0,2
201092,2447047.7456,-62.71,8.59,269.0,2
201092,2447048.847,-55.03,7.93,268.0,2
201092,2447373.8949,-31.09,10.13,245.0,2
201092,2447389.7982,-42.37,10.04,146.0,2
201092,2447430.6936,-21.83,8.66,264.0,2
201092,2447846.7248,-44.1,8.24,233.0,2
201092,2448113.8758,-21.28,10.1,273.0,2
201092,2448114.9273,-13.27,10.8,214.0,2
201092,2448114.9344,-13.67,9.95,259.0,2
201092,2448199.6425,-36.82,9.58,192.0,2
201092,2448438.9181,-21.59,11.06,148.0,2
201092,2448789.9978,-28.52,10.78,178.0,2
201092,2448845.8372,-2.31,8.37,233.0,2
201092,2448905.7222,-21.06,8.05,225.0,2
201092,2448991.5977,-28.71,9.14,160.0,2
201092,2449171.8827,-2.34,10.35,333.0,2
201092,2449173.8649,-10.9,9.95,233.0,2
201092,2449173.877,-13.62,8.77,330.0,2
201092,2449174.9256,-2.22,8.57,313.0,2
201092,2449211.8163,-19.65,12.33,126.0,2
201092,2449211.8387,-21.65,13.1,125.0,2
201092,2449255.6568,1.47,13.67,130.0,2
201092,2449298.6572,-17.73,11.12,121.0,2
201092,2449298.6787,-9.08,12.56,117.0,2
201092,2449350.5985,6.21,11.73,178.0,2
201092,2449350.6053,0.0,10.18,346.0,2
201092,2449470.0214,-4.32,9.33,291.0,2
201092,2449574.8012,-0.12,8.91,155.0,2
201092,2449587.8609,-11.88,10.32,149.0,2
201092,2449587.8829,-9.88,9.21,146.0,2
201092,2449589.8003,-12.41,11.89,142.0,2
201092,2449602.8155,-23.58,9.16,152.0,2
201092,2449602.8371,-25.25,11.3,152.0,2
201092,2449621.8019,-4.98,9.28,302.0,2
201092,2449623.7935,-17.52,10.83,205.0,2
201092,2449675.6802,-1.04,5.04,132.0,13
201092,2449894.93848,-5.06,3.66,68.0,13
201092,2449894.95898,22.77,2.96,78.0,13
201092,2449894.98242,18.22,2.79,82.0,13
201092,2449914.89551,18.33,2.17,209.0,13
201092,2449914.91211,19.95,2.01,247.0,13
201092,2449970.7207,11.48,2.43,91.0,13
201092,2449970.74414,14.13,2.56,91.0,13
201092,2449970.7666,17.33,2.39,91.0,13
201092,2450002.72656,12.07,2.51,120.0,13
201092,2450013.70606,7.36,3.35,76.0,13
201092,2450013.72852,22.24,3.23,76.0,13
201092,2450262.95996,18.96,1.67,286.0,13
201092,2450298.82519,11.81,2.16,161.0,13
201092,2450298.84082,15.38,1.98,158.0,13
201092,2450325.77051,11.79,2.01,212.0,13
201092,2450421.58984,9.06,2.07,182.0,13
201092,2450613.93359,24.34,2.06,165.0,13
201092,2450640.8584,18.33,2.12,165.0,13
201092,2450655.85059,21.83,2.04,200.0,13
201092,2450681.82324,10.39,2.14,170.0,13
201092,2451131.65723,22.85,3.55,105.0,6
201092,2451405.81055,34.83,4.15,95.0,6
201092,2451446.68262,34.88,2.91,181.0,6
201092,2451750.84766,36.47,3.17,195.0,6
201092,2451803.84473,21.3,3.65,116.0,6
201092,2451815.69727,34.98,2.99,138.0,6
201092,2452184.65723,13.23,3.11,122.0,6
201092,2452184.6875,26.28,3.36,123.0,6
201092,2453360.59341,48.39,2.11,151.0,8
201092,2453361.60045,48.3,2.42,124.0,8
201092,2454072.62845,50.66,2.26,132.0,8
201092,2454426.58302,44.09,2.03,170.0,8
201092,2455843.82744,54.14,3.49,146.0,8
201092,2455844.71518,58.41,2.98,159.0,8
201092,2455846.71293,72.05,2.72,115.0,8
