Name,JD,RVel,e_RVel,SNR,Dewar
181253,2453245.75977,48.01,12.09,49.0,8
181253,2453245.78223,85.24,11.85,49.0,8
181253,2453245.80664,89.82,12.8,46.0,8
181253,2453245.8291,112.15,13.53,47.0,8
181253,2453246.75879,10.2,13.99,47.0,8
181253,2453246.78223,24.49,13.68,45.0,8
181253,2453246.80469,55.8,11.92,47.0,8
181253,2453246.82715,69.74,13.47,47.0,8
181253,2453248.76465,-5.29,11.48,49.0,8
181253,2453248.78711,-7.15,10.78,50.0,8
181253,2453248.80957,40.62,9.39,50.0,8
181253,2453248.83203,-15.87,11.0,50.0,8
181253,2453249.75586,22.51,9.8,51.0,8
181253,2453249.77832,40.31,11.43,52.0,8
181253,2453249.80078,34.34,11.07,50.0,8
181253,2453249.82324,37.18,10.46,49.0,8
181253,2453250.79004,17.45,6.38,114.0,8
181253,2453250.80078,24.68,6.39,115.0,8
181253,2453251.75195,2.55,6.74,97.0,8
181253,2453251.76465,-36.24,7.02,96.0,8
181253,2453259.72363,2.34,16.21,45.0,8
181253,2453259.74609,-72.7,14.84,44.0,8
181253,2453259.76856,15.82,16.13,45.0,8
181253,2453259.8125,33.36,13.08,47.0,8
181253,2453260.65332,-19.62,13.51,48.0,8
181253,2453260.67578,-56.9,15.55,46.0,8
181253,2453260.69824,-62.09,13.9,44.0,8
181253,2453260.7207,-2.69,16.4,46.0,8
181253,2453261.6582,-20.81,16.47,40.0,8
181253,2453261.68066,-10.12,17.25,40.0,8
181253,2453261.70312,-29.76,18.44,39.0,8
181253,2453261.72559,-61.38,16.3,38.0,8
181253,2453262.6543,-14.73,13.68,50.0,8
181253,2453262.67676,-0.82,13.54,50.0,8
181253,2453262.69922,-31.77,12.5,48.0,8
181253,2453262.72168,-27.74,11.93,52.0,8
181253,2453263.64941,26.6,11.59,52.0,8
181253,2453263.67285,34.51,11.13,54.0,8
181253,2453263.69531,-56.46,12.81,54.0,8
181253,2453263.71777,-1.95,12.06,51.0,8
181253,2453264.64746,-56.47,13.6,46.0,8
181253,2453264.66992,-50.93,15.04,46.0,8
181253,2453264.69336,-40.12,14.6,47.0,8
181253,2453264.71582,-33.42,14.24,46.0,8
181253,2453264.73828,-22.41,14.04,47.0,8
181253,2453274.63672,18.56,13.16,44.0,8
181253,2453274.66016,62.49,12.2,45.0,8
181253,2453274.68262,-6.44,12.53,46.0,8
181253,2453274.7041,41.74,12.0,46.0,8
181253,2453274.72656,84.65,11.86,44.0,8
181253,2453275.63672,-1.25,10.95,54.0,8
181253,2453275.66016,26.12,11.9,54.0,8
181253,2453275.68262,23.34,10.07,54.0,8
181253,2453275.70606,11.06,11.21,53.0,8
181253,2453275.72852,6.77,10.4,52.0,8
181253,2453276.63574,36.38,12.91,48.0,8
181253,2453276.66406,44.05,12.89,47.0,8
181253,2453276.68652,-0.54,12.84,46.0,8
181253,2453276.74414,-11.22,11.89,46.0,8
181253,2453278.63379,-24.61,12.76,44.0,8
181253,2453278.65723,-58.48,14.05,42.0,8
181253,2453278.67969,-0.63,13.63,41.0,8
181253,2453278.70215,43.34,12.43,42.0,8
181253,2453278.72461,25.11,13.91,42.0,8
181253,2453279.63184,-34.92,11.62,49.0,8
181253,2453279.6543,-3.21,10.57,47.0,8
181253,2453279.67676,-34.69,11.91,47.0,8
181253,2453279.69922,-20.96,10.46,47.0,8
181253,2453279.72168,-45.93,12.58,47.0,8
181253,2453280.72559,-4.09,6.33,114.0,8
181253,2453281.63672,33.81,7.24,82.0,8
181253,2453282.63477,-10.72,6.26,115.0,8
181253,2453283.64844,-9.67,14.95,47.0,8
181253,2453283.6709,47.09,13.02,46.0,8
181253,2453283.69434,-40.93,11.63,47.0,8
181253,2453283.7168,3.81,12.4,47.0,8
181253,2453283.73926,-10.44,11.66,47.0,8
181253,2453285.62891,0.65,13.54,45.0,8
181253,2453285.65137,70.75,16.81,37.0,8
181253,2453285.67383,15.97,16.57,39.0,8
181253,2453285.69727,-38.21,16.48,39.0,8
181253,2453285.71973,94.4,15.12,40.0,8
181253,2453311.62012,-76.98,11.96,51.0,8
181253,2453311.64941,-60.48,11.33,53.0,8
181253,2453311.67871,-39.39,12.95,51.0,8
181253,2453311.70801,-3.32,12.45,49.0,8
181253,2453312.6084,11.28,14.61,39.0,8
181253,2453312.63867,20.12,12.28,48.0,8
181253,2453312.66797,5.42,12.68,51.0,8
181253,2453312.69727,-62.09,12.22,50.0,8
181253,2453316.61426,-18.47,12.48,49.0,8
181253,2453316.64453,26.54,13.09,47.0,8
181253,2453316.67383,28.36,15.92,43.0,8
181253,2453316.70312,12.75,15.76,41.0,8
181253,2453334.61328,0.0,5.99,104.0,8
181253,2453337.58887,63.56,6.19,100.0,8
181253,2453338.5918,-12.97,7.74,105.0,8
181253,2453341.60633,21.71,12.74,49.0,8
181253,2453341.63579,1.53,11.11,47.0,8
