HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD192310,2457181.86092,-18.20,0.95,HARPS-Post,0.2455,0.0033,-1.0000,-1.0000,2015-06-08T08:31:37
HD192310,2457181.86245,-16.70,0.95,HARPS-Post,0.2431,0.0037,-1.0000,-1.0000,2015-06-08T08:33:49
HD192310,2457181.86400,-16.00,0.94,HARPS-Post,0.2299,0.0035,-1.0000,-1.0000,2015-06-08T08:36:02
HD192310,2457181.86554,-16.48,0.94,HARPS-Post,0.2349,0.0032,-1.0000,-1.0000,2015-06-08T08:38:15
HD192310,2457181.86711,-15.97,0.95,HARPS-Post,0.2392,0.0038,-1.0000,-1.0000,2015-06-08T08:40:28
HD192310,2457181.86862,-16.44,0.94,HARPS-Post,0.2353,0.0037,-1.0000,-1.0000,2015-06-08T08:42:41
HD192310,2457182.71399,-17.52,0.85,HARPS-Post,0.2380,0.0027,-1.0000,-1.0000,2015-06-09T04:59:58
HD192310,2457182.71554,-18.20,0.85,HARPS-Post,0.2391,0.0029,-1.0000,-1.0000,2015-06-09T05:02:10
HD192310,2457182.71705,-17.14,0.84,HARPS-Post,0.2383,0.0027,-1.0000,-1.0000,2015-06-09T05:04:22
HD192310,2457182.71856,-18.55,0.85,HARPS-Post,0.2389,0.0029,-1.0000,-1.0000,2015-06-09T05:06:34
HD192310,2457182.72012,-18.52,0.85,HARPS-Post,0.2372,0.0029,-1.0000,-1.0000,2015-06-09T05:08:47
HD192310,2457182.72166,-18.84,0.85,HARPS-Post,0.2421,0.0028,-1.0000,-1.0000,2015-06-09T05:10:59
HD192310,2457183.70332,-19.64,0.66,HARPS-Post,0.2317,0.0033,-1.0000,-1.0000,2015-06-10T04:43:40
HD192310,2457183.70601,-18.90,0.67,HARPS-Post,0.2326,0.0035,-1.0000,-1.0000,2015-06-10T04:47:33
HD192310,2457183.70873,-19.03,0.66,HARPS-Post,0.2284,0.0034,-1.0000,-1.0000,2015-06-10T04:51:25
HD192310,2457184.78777,-18.68,0.57,HARPS-Post,0.2252,0.0032,-1.0000,-1.0000,2015-06-11T06:45:09
HD192310,2457184.79043,-18.61,0.57,HARPS-Post,0.2285,0.0027,-1.0000,-1.0000,2015-06-11T06:49:02
HD192310,2457184.79320,-18.99,0.56,HARPS-Post,0.2306,0.0027,-1.0000,-1.0000,2015-06-11T06:52:53
HD192310,2457196.91180,-14.20,1.03,HARPS-Post,0.2473,0.0022,-1.0000,-1.0000,2015-06-23T09:42:05
HD192310,2457196.91576,-13.89,1.03,HARPS-Post,0.2518,0.002,-1.0000,-1.0000,2015-06-23T09:47:38
HD192310,2457198.91348,-14.28,1.03,HARPS-Post,0.2540,0.0022,-1.0000,-1.0000,2015-06-25T09:44:25
HD192310,2457198.91744,-14.77,1.03,HARPS-Post,0.2616,0.0027,-1.0000,-1.0000,2015-06-25T09:49:58
HD192310,2457199.78106,-12.81,1.02,HARPS-Post,0.2642,0.0019,-1.0000,-1.0000,2015-06-26T06:33:38
HD192310,2457199.78508,-13.08,1.02,HARPS-Post,0.2629,0.0017,-1.0000,-1.0000,2015-06-26T06:39:10
HD192310,2457199.88632,-12.39,1.02,HARPS-Post,0.2609,0.0023,-1.0000,-1.0000,2015-06-26T09:05:06
HD192310,2457199.89016,-12.55,1.02,HARPS-Post,0.2628,0.002,-1.0000,-1.0000,2015-06-26T09:10:38
