HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD23249,2450462.70007,-23.64,1.11,HIRES-Pre,0.1342,2.5e-06,-1.0000,-1.0000,rk9.160
HD23249,2450715.14761,-10.51,1.27,HIRES-Pre,0.1384,3.2e-06,-1.0000,-1.0000,rk15.139
HD23249,2450806.92102,7.22,1.13,HIRES-Pre,0.1478,5.3e-06,-1.0000,-1.0000,rk17.200
HD23249,2450838.80680,-4.84,1.01,HIRES-Pre,0.1500,4e-06,-1.0000,-1.0000,rk18.185
HD23249,2451043.11627,-5.37,1.02,HIRES-Pre,0.1280,2.1e-06,-1.0000,-1.0000,rk23.44
HD23249,2451072.03815,-10.67,1.18,HIRES-Pre,0.1388,3.8e-06,-1.0000,-1.0000,rk25.484
HD23249,2451073.00160,-2.55,1.50,HIRES-Pre,0.1515,5.2e-06,-1.0000,-1.0000,rk25.609
HD23249,2451170.87945,-17.54,1.25,HIRES-Pre,0.1390,2.8e-06,-1.0000,-1.0000,rk27.61
HD23249,2451229.74937,-8.61,1.20,HIRES-Pre,0.1358,4.2e-06,-1.0000,-1.0000,rk29.380
HD23249,2451410.14244,-21.06,1.37,HIRES-Pre,0.1312,3.6e-06,-1.0000,-1.0000,rk33.159
HD23249,2451550.81823,9.62,1.14,HIRES-Pre,0.1349,5.6e-06,-1.0000,-1.0000,rk38.51
HD23249,2451551.69506,4.86,1.25,HIRES-Pre,0.1363,5.6e-06,-1.0000,-1.0000,rk38.156
HD23249,2451552.69305,4.92,1.31,HIRES-Pre,0.1324,7.2e-06,-1.0000,-1.0000,rk38.283
HD23249,2451793.14939,-1.84,1.19,HIRES-Pre,0.1471,4.8e-06,-1.0000,-1.0000,rk45.79
HD23249,2451899.94745,9.41,1.03,HIRES-Pre,0.1343,4.5e-06,-1.0000,-1.0000,rk47.362
HD23249,2452188.06674,4.91,1.38,HIRES-Pre,0.1269,4.5e-06,-1.0000,-1.0000,rk57.42
HD23249,2452536.05270,-4.35,5.99,HIRES-Pre,0.1277,3.8e-06,-1.0000,-1.0000,rk67.126
HD23249,2452536.05375,-6.53,6.09,HIRES-Pre,0.1296,3.8e-06,-1.0000,-1.0000,rk67.127
HD23249,2452601.98926,-1.16,1.36,HIRES-Pre,0.1280,3.5e-06,-1.0000,-1.0000,rk69.294
HD23249,2452851.13519,7.38,5.38,HIRES-Pre,0.1485,7.8e-06,-1.0000,-1.0000,rk76.487
HD23249,2452987.89364,11.56,1.22,HIRES-Pre,0.1211,3.2e-06,-1.0000,-1.0000,rk80.52
