HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD75732,2455954.66414,-41.81,1.03,HARPS-Pre,0.1394,0.0072,-1.0000,-1.0000,2012-01-28T03:46:08
HD75732,2455954.66600,-43.97,1.00,HARPS-Pre,0.1258,0.0076,-1.0000,-1.0000,2012-01-28T03:48:48
HD75732,2455954.66817,-42.89,0.94,HARPS-Pre,0.1185,0.0061,-1.0000,-1.0000,2012-01-28T03:51:30
HD75732,2455954.67067,-44.15,0.94,HARPS-Pre,0.1521,0.005,-1.0000,-1.0000,2012-01-28T03:55:07
HD75732,2455954.67324,-43.41,0.94,HARPS-Pre,0.1522,0.005,-1.0000,-1.0000,2012-01-28T03:58:48
HD75732,2455954.67579,-45.54,0.94,HARPS-Pre,0.1270,0.0052,-1.0000,-1.0000,2012-01-28T04:02:27
HD75732,2455954.67824,-43.80,0.94,HARPS-Pre,0.1390,0.005,-1.0000,-1.0000,2012-01-28T04:05:59
HD75732,2455954.68071,-41.90,0.95,HARPS-Pre,0.1508,0.005,-1.0000,-1.0000,2012-01-28T04:09:31
HD75732,2455954.68317,-44.23,0.95,HARPS-Pre,0.1438,0.0055,-1.0000,-1.0000,2012-01-28T04:13:04
HD75732,2455954.68559,-44.54,0.95,HARPS-Pre,0.1425,0.0061,-1.0000,-1.0000,2012-01-28T04:16:35
HD75732,2455954.68815,-44.16,0.94,HARPS-Pre,0.1631,0.0053,-1.0000,-1.0000,2012-01-28T04:20:16
HD75732,2455954.69064,-44.44,0.95,HARPS-Pre,0.1056,0.0068,-1.0000,-1.0000,2012-01-28T04:23:47
HD75732,2455954.69305,-44.23,0.95,HARPS-Pre,0.1648,0.0047,-1.0000,-1.0000,2012-01-28T04:27:19
HD75732,2455954.69552,-44.13,0.96,HARPS-Pre,0.1413,0.0057,-1.0000,-1.0000,2012-01-28T04:30:51
HD75732,2455954.69799,-43.89,0.98,HARPS-Pre,0.1564,0.0058,-1.0000,-1.0000,2012-01-28T04:34:22
HD75732,2455954.70066,-45.08,0.96,HARPS-Pre,0.1263,0.0065,-1.0000,-1.0000,2012-01-28T04:38:17
HD75732,2455954.70310,-44.71,0.96,HARPS-Pre,0.1312,0.0054,-1.0000,-1.0000,2012-01-28T04:41:49
HD75732,2455954.70559,-44.99,0.96,HARPS-Pre,0.1500,0.0059,-1.0000,-1.0000,2012-01-28T04:45:21
HD75732,2455954.70802,-44.85,0.96,HARPS-Pre,0.1452,0.005,-1.0000,-1.0000,2012-01-28T04:48:53
HD75732,2455954.71052,-45.14,0.98,HARPS-Pre,0.1288,0.0062,-1.0000,-1.0000,2012-01-28T04:52:24
HD75732,2455954.71300,-45.19,0.96,HARPS-Pre,0.1483,0.006,-1.0000,-1.0000,2012-01-28T04:55:59
HD75732,2455954.71542,-45.81,0.96,HARPS-Pre,0.1525,0.005,-1.0000,-1.0000,2012-01-28T04:59:32
HD75732,2455954.71791,-46.23,0.94,HARPS-Pre,0.1561,0.0049,-1.0000,-1.0000,2012-01-28T05:03:04
HD75732,2455954.72037,-45.52,0.94,HARPS-Pre,0.1426,0.0052,-1.0000,-1.0000,2012-01-28T05:06:36
HD75732,2455954.72275,-47.07,0.94,HARPS-Pre,0.1261,0.0056,-1.0000,-1.0000,2012-01-28T05:10:07
HD75732,2455954.72510,-45.64,0.96,HARPS-Pre,0.1360,0.0059,-1.0000,-1.0000,2012-01-28T05:13:44
HD75732,2455954.72771,-46.17,0.99,HARPS-Pre,0.1712,0.0055,-1.0000,-1.0000,2012-01-28T05:17:16
HD75732,2455954.73018,-47.02,0.95,HARPS-Pre,0.1304,0.0055,-1.0000,-1.0000,2012-01-28T05:20:47
HD75732,2455954.73263,-45.15,0.95,HARPS-Pre,0.1381,0.0061,-1.0000,-1.0000,2012-01-28T05:24:19
HD75732,2455954.73504,-45.49,0.96,HARPS-Pre,0.1318,0.0059,-1.0000,-1.0000,2012-01-28T05:27:51
HD75732,2455954.73764,-44.39,0.95,HARPS-Pre,0.1612,0.0061,-1.0000,-1.0000,2012-01-28T05:31:26
HD75732,2455954.74007,-45.59,0.95,HARPS-Pre,0.1313,0.0062,-1.0000,-1.0000,2012-01-28T05:34:58
HD75732,2455954.74245,-45.54,0.94,HARPS-Pre,0.1684,0.0045,-1.0000,-1.0000,2012-01-28T05:38:29
HD75732,2455954.74491,-44.85,0.95,HARPS-Pre,0.1239,0.0056,-1.0000,-1.0000,2012-01-28T05:42:01
HD75732,2455954.74736,-47.15,0.94,HARPS-Pre,0.1564,0.0052,-1.0000,-1.0000,2012-01-28T05:45:33
HD75732,2455954.74989,-48.97,0.94,HARPS-Pre,0.1260,0.0056,-1.0000,-1.0000,2012-01-28T05:49:08
HD75732,2455954.75234,-45.89,0.93,HARPS-Pre,0.1287,0.0052,-1.0000,-1.0000,2012-01-28T05:52:40
HD75732,2455954.75475,-45.52,0.94,HARPS-Pre,0.1410,0.0058,-1.0000,-1.0000,2012-01-28T05:56:12
HD75732,2455954.75714,-46.53,0.96,HARPS-Pre,0.1405,0.0068,-1.0000,-1.0000,2012-01-28T05:59:44
HD75732,2455954.75975,-45.84,0.95,HARPS-Pre,0.1543,0.0054,-1.0000,-1.0000,2012-01-28T06:03:16
HD75732,2455954.76220,-47.98,0.97,HARPS-Pre,0.1595,0.0053,-1.0000,-1.0000,2012-01-28T06:06:51
HD75732,2455954.76465,-47.62,0.94,HARPS-Pre,0.1213,0.0055,-1.0000,-1.0000,2012-01-28T06:10:23
HD75732,2455954.76703,-47.81,0.95,HARPS-Pre,0.1166,0.0054,-1.0000,-1.0000,2012-01-28T06:13:55
HD75732,2455954.76951,-47.08,0.94,HARPS-Pre,0.1584,0.0052,-1.0000,-1.0000,2012-01-28T06:17:27
HD75732,2455954.77196,-47.99,0.97,HARPS-Pre,0.1499,0.0057,-1.0000,-1.0000,2012-01-28T06:20:59
HD75732,2455954.77455,-47.28,0.99,HARPS-Pre,0.1270,0.0076,-1.0000,-1.0000,2012-01-28T06:24:34
HD75732,2455954.77697,-47.72,1.00,HARPS-Pre,0.1341,0.0079,-1.0000,-1.0000,2012-01-28T06:28:06
HD75732,2456002.54239,57.51,0.98,HARPS-Pre,0.1681,0.0053,-1.0000,-1.0000,2012-03-16T00:52:58
