HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD20794,2457255.79227,-0.57,1.01,HARPS-Post,0.1468,0.0015,-1.0000,-1.0000,2015-08-21T06:55:46
HD20794,2457255.79497,0.10,1.01,HARPS-Post,0.1463,0.0012,-1.0000,-1.0000,2015-08-21T06:59:36
HD20794,2457255.79760,-0.57,1.01,HARPS-Post,0.1434,0.0012,-1.0000,-1.0000,2015-08-21T07:03:27
HD20794,2457256.82287,0.36,0.69,HARPS-Post,0.1451,0.002,-1.0000,-1.0000,2015-08-22T07:39:43
HD20794,2457256.82544,-0.17,0.68,HARPS-Post,0.1448,0.0016,-1.0000,-1.0000,2015-08-22T07:43:34
HD20794,2457256.82809,-0.44,0.70,HARPS-Post,0.1415,0.0022,-1.0000,-1.0000,2015-08-22T07:47:24
HD20794,2457258.85747,-2.06,0.78,HARPS-Post,0.1467,0.0011,-1.0000,-1.0000,2015-08-24T08:29:42
HD20794,2457258.85988,-1.91,0.78,HARPS-Post,0.1461,0.0013,-1.0000,-1.0000,2015-08-24T08:33:13
HD20794,2457258.86243,-2.63,0.78,HARPS-Post,0.1454,0.0012,-1.0000,-1.0000,2015-08-24T08:36:44
HD20794,2457260.84650,-0.17,0.78,HARPS-Post,0.1422,0.0013,-1.0000,-1.0000,2015-08-26T08:13:36
HD20794,2457260.84917,0.31,0.78,HARPS-Post,0.1415,0.0014,-1.0000,-1.0000,2015-08-26T08:17:27
HD20794,2457260.85194,1.03,0.78,HARPS-Post,0.1425,0.0015,-1.0000,-1.0000,2015-08-26T08:21:18
HD20794,2457263.87035,-0.27,0.87,HARPS-Post,0.1480,0.0011,-1.0000,-1.0000,2015-08-29T08:47:40
HD20794,2457263.87299,-0.38,0.87,HARPS-Post,0.1452,0.0012,-1.0000,-1.0000,2015-08-29T08:51:32
HD20794,2457263.87567,0.12,0.87,HARPS-Post,0.1484,0.0011,-1.0000,-1.0000,2015-08-29T08:55:23
HD20794,2457264.88117,2.40,0.53,HARPS-Post,0.1466,0.0017,-1.0000,-1.0000,2015-08-30T09:03:59
HD20794,2457264.88263,2.03,0.51,HARPS-Post,0.1436,0.0017,-1.0000,-1.0000,2015-08-30T09:06:11
HD20794,2457264.88415,2.71,0.51,HARPS-Post,0.1397,0.0017,-1.0000,-1.0000,2015-08-30T09:08:22
HD20794,2457264.88566,3.16,0.51,HARPS-Post,0.1420,0.0016,-1.0000,-1.0000,2015-08-30T09:10:33
HD20794,2457264.88717,2.86,0.51,HARPS-Post,0.1454,0.0017,-1.0000,-1.0000,2015-08-30T09:12:44
HD20794,2457264.88870,2.85,0.51,HARPS-Post,0.1437,0.0016,-1.0000,-1.0000,2015-08-30T09:14:55
HD20794,2457265.85632,2.73,0.78,HARPS-Post,0.1469,0.0018,-1.0000,-1.0000,2015-08-31T08:28:14
HD20794,2457265.85784,2.36,0.78,HARPS-Post,0.1462,0.0019,-1.0000,-1.0000,2015-08-31T08:30:25
HD20794,2457265.85933,2.02,0.78,HARPS-Post,0.1432,0.0019,-1.0000,-1.0000,2015-08-31T08:32:36
HD20794,2457265.86087,2.23,0.78,HARPS-Post,0.1366,0.0019,-1.0000,-1.0000,2015-08-31T08:34:47
HD20794,2457265.86238,3.23,0.78,HARPS-Post,0.1475,0.0018,-1.0000,-1.0000,2015-08-31T08:36:58
HD20794,2457265.86388,1.85,0.78,HARPS-Post,0.1506,0.0017,-1.0000,-1.0000,2015-08-31T08:39:09
HD20794,2457266.84638,1.49,0.68,HARPS-Post,0.1423,0.0012,-1.0000,-1.0000,2015-09-01T08:13:00
HD20794,2457266.84898,1.43,0.68,HARPS-Post,0.1449,0.0013,-1.0000,-1.0000,2015-09-01T08:16:51
HD20794,2457266.85171,1.28,0.69,HARPS-Post,0.1443,0.0016,-1.0000,-1.0000,2015-09-01T08:20:43
HD20794,2457267.77390,-0.17,0.56,HARPS-Post,0.1430,0.0014,-1.0000,-1.0000,2015-09-02T06:29:03
HD20794,2457267.77601,0.02,0.57,HARPS-Post,0.1476,0.0017,-1.0000,-1.0000,2015-09-02T06:32:04
HD20794,2457267.77812,0.48,0.57,HARPS-Post,0.1450,0.0016,-1.0000,-1.0000,2015-09-02T06:35:05
HD20794,2457267.78019,-0.42,0.57,HARPS-Post,0.1456,0.0014,-1.0000,-1.0000,2015-09-02T06:38:06
HD20794,2457268.87883,-0.13,0.72,HARPS-Post,0.1419,0.0018,-1.0000,-1.0000,2015-09-03T09:00:25
HD20794,2457268.88030,0.11,0.71,HARPS-Post,0.1442,0.0014,-1.0000,-1.0000,2015-09-03T09:02:36
HD20794,2457268.88181,-0.05,0.71,HARPS-Post,0.1450,0.0014,-1.0000,-1.0000,2015-09-03T09:04:47
HD20794,2457268.88330,0.27,0.71,HARPS-Post,0.1468,0.0015,-1.0000,-1.0000,2015-09-03T09:06:57
HD20794,2457268.88484,0.62,0.71,HARPS-Post,0.1461,0.0015,-1.0000,-1.0000,2015-09-03T09:09:08
HD20794,2457268.88634,0.42,0.71,HARPS-Post,0.1431,0.0015,-1.0000,-1.0000,2015-09-03T09:11:19
HD20794,2457269.88584,-0.22,0.69,HARPS-Post,0.1422,0.0016,-1.0000,-1.0000,2015-09-04T09:10:07
HD20794,2457269.88796,-0.26,0.68,HARPS-Post,0.1423,0.0014,-1.0000,-1.0000,2015-09-04T09:13:07
HD20794,2457269.89000,-0.60,0.68,HARPS-Post,0.1475,0.0012,-1.0000,-1.0000,2015-09-04T09:16:08
HD20794,2457269.89210,-0.32,0.68,HARPS-Post,0.1482,0.0012,-1.0000,-1.0000,2015-09-04T09:19:09
HD20794,2457270.88110,-0.93,0.65,HARPS-Post,0.1431,0.0015,-1.0000,-1.0000,2015-09-05T09:03:38
HD20794,2457270.88260,-0.56,0.65,HARPS-Post,0.1491,0.0014,-1.0000,-1.0000,2015-09-05T09:05:49
HD20794,2457270.88411,-1.09,0.65,HARPS-Post,0.1447,0.0012,-1.0000,-1.0000,2015-09-05T09:07:59
HD20794,2457270.88564,-0.65,0.65,HARPS-Post,0.1468,0.0013,-1.0000,-1.0000,2015-09-05T09:10:10
HD20794,2457270.88714,-0.96,0.65,HARPS-Post,0.1467,0.0013,-1.0000,-1.0000,2015-09-05T09:12:21
HD20794,2457270.88863,-0.85,0.65,HARPS-Post,0.1407,0.0013,-1.0000,-1.0000,2015-09-05T09:14:32
HD20794,2457273.89929,0.86,0.69,HARPS-Post,0.1401,0.0016,-1.0000,-1.0000,2015-09-08T09:29:17
HD20794,2457273.90138,-0.34,0.68,HARPS-Post,0.1468,0.0015,-1.0000,-1.0000,2015-09-08T09:32:18
HD20794,2457273.90344,1.52,0.69,HARPS-Post,0.1437,0.0017,-1.0000,-1.0000,2015-09-08T09:35:18
HD20794,2457273.90557,-0.73,0.69,HARPS-Post,0.1471,0.0015,-1.0000,-1.0000,2015-09-08T09:38:20
HD20794,2457274.87507,0.62,0.72,HARPS-Post,0.1455,0.0018,-1.0000,-1.0000,2015-09-09T08:54:18
HD20794,2457274.87709,1.25,0.71,HARPS-Post,0.1456,0.0016,-1.0000,-1.0000,2015-09-09T08:57:19
HD20794,2457274.87926,0.55,0.70,HARPS-Post,0.1433,0.0015,-1.0000,-1.0000,2015-09-09T09:00:20
HD20794,2457274.88130,1.04,0.70,HARPS-Post,0.1465,0.0013,-1.0000,-1.0000,2015-09-09T09:03:21
HD20794,2457276.82972,1.02,0.57,HARPS-Post,0.1417,0.0018,-1.0000,-1.0000,2015-09-11T07:47:33
HD20794,2457276.83351,1.23,0.56,HARPS-Post,0.1474,0.0019,-1.0000,-1.0000,2015-09-11T07:53:04
HD20794,2457277.71287,0.94,0.95,HARPS-Post,0.1429,0.0023,-1.0000,-1.0000,2015-09-12T05:00:18
HD20794,2457277.71558,0.18,0.96,HARPS-Post,0.1469,0.0024,-1.0000,-1.0000,2015-09-12T05:04:08
HD20794,2457277.71828,0.92,0.98,HARPS-Post,0.1508,0.0023,-1.0000,-1.0000,2015-09-12T05:07:59
HD20794,2457278.76612,1.06,0.68,HARPS-Post,0.1470,0.0011,-1.0000,-1.0000,2015-09-13T06:16:50
HD20794,2457278.76874,1.59,0.68,HARPS-Post,0.1455,0.0011,-1.0000,-1.0000,2015-09-13T06:20:41
HD20794,2457278.77141,0.74,0.68,HARPS-Post,0.1469,0.0012,-1.0000,-1.0000,2015-09-13T06:24:31
HD20794,2457291.79648,0.64,0.54,HARPS-Post,0.1442,0.0014,-1.0000,-1.0000,2015-09-26T07:00:59
HD20794,2457291.79784,0.60,0.55,HARPS-Post,0.1432,0.0017,-1.0000,-1.0000,2015-09-26T07:03:00
HD20794,2457291.79926,0.26,0.55,HARPS-Post,0.1478,0.0017,-1.0000,-1.0000,2015-09-26T07:05:01
HD20794,2457291.80065,0.70,0.55,HARPS-Post,0.1508,0.0016,-1.0000,-1.0000,2015-09-26T07:07:02
HD20794,2457291.80206,0.46,0.55,HARPS-Post,0.1416,0.0017,-1.0000,-1.0000,2015-09-26T07:09:03
HD20794,2457291.80345,0.15,0.56,HARPS-Post,0.1490,0.0016,-1.0000,-1.0000,2015-09-26T07:11:04
HD20794,2457291.80494,0.03,0.57,HARPS-Post,0.1438,0.002,-1.0000,-1.0000,2015-09-26T07:13:05
HD20794,2457291.87683,0.72,0.56,HARPS-Post,0.1446,0.0021,-1.0000,-1.0000,2015-09-26T08:56:43
HD20794,2457291.87821,2.42,0.56,HARPS-Post,0.1456,0.0019,-1.0000,-1.0000,2015-09-26T08:58:44
HD20794,2457291.87966,0.78,0.56,HARPS-Post,0.1406,0.0021,-1.0000,-1.0000,2015-09-26T09:00:45
HD20794,2457291.88105,1.53,0.56,HARPS-Post,0.1483,0.0019,-1.0000,-1.0000,2015-09-26T09:02:46
HD20794,2457291.88243,1.14,0.56,HARPS-Post,0.1425,0.0019,-1.0000,-1.0000,2015-09-26T09:04:47
HD20794,2457291.88385,0.17,0.56,HARPS-Post,0.1427,0.0022,-1.0000,-1.0000,2015-09-26T09:06:48
HD20794,2457291.88525,1.28,0.56,HARPS-Post,0.1452,0.0021,-1.0000,-1.0000,2015-09-26T09:08:50
HD20794,2457292.81928,-0.30,1.48,HARPS-Post,0.1745,0.0055,-1.0000,-1.0000,2015-09-27T07:34:32
HD20794,2457292.82078,2.29,0.97,HARPS-Post,0.1489,0.0018,-1.0000,-1.0000,2015-09-27T07:36:13
HD20794,2457292.82184,2.21,0.97,HARPS-Post,0.1512,0.0018,-1.0000,-1.0000,2015-09-27T07:37:44
HD20794,2457292.82288,1.79,0.98,HARPS-Post,0.1445,0.0023,-1.0000,-1.0000,2015-09-27T07:39:15
HD20794,2457292.82395,1.25,0.97,HARPS-Post,0.1413,0.0023,-1.0000,-1.0000,2015-09-27T07:40:46
HD20794,2457292.82500,1.98,0.97,HARPS-Post,0.1453,0.0019,-1.0000,-1.0000,2015-09-27T07:42:17
HD20794,2457292.82604,2.68,0.97,HARPS-Post,0.1514,0.0019,-1.0000,-1.0000,2015-09-27T07:43:48
HD20794,2457292.82709,1.56,0.96,HARPS-Post,0.1504,0.0018,-1.0000,-1.0000,2015-09-27T07:45:19
HD20794,2457292.82815,0.64,0.97,HARPS-Post,0.1485,0.002,-1.0000,-1.0000,2015-09-27T07:46:50
HD20794,2457292.82919,2.46,0.97,HARPS-Post,0.1446,0.002,-1.0000,-1.0000,2015-09-27T07:48:21
HD20794,2457292.83026,3.08,0.97,HARPS-Post,0.1457,0.002,-1.0000,-1.0000,2015-09-27T07:49:52
HD20794,2457292.89618,2.48,0.97,HARPS-Post,0.1422,0.0022,-1.0000,-1.0000,2015-09-27T09:24:49
HD20794,2457292.89725,2.21,0.97,HARPS-Post,0.1473,0.0024,-1.0000,-1.0000,2015-09-27T09:26:20
HD20794,2457292.89829,2.24,0.98,HARPS-Post,0.1430,0.0027,-1.0000,-1.0000,2015-09-27T09:27:50
HD20794,2457292.89934,2.45,0.98,HARPS-Post,0.1507,0.0025,-1.0000,-1.0000,2015-09-27T09:29:22
HD20794,2457292.90041,2.46,0.98,HARPS-Post,0.1521,0.0022,-1.0000,-1.0000,2015-09-27T09:30:53
HD20794,2457292.90147,2.63,0.98,HARPS-Post,0.1484,0.0024,-1.0000,-1.0000,2015-09-27T09:32:24
HD20794,2457292.90249,1.67,0.98,HARPS-Post,0.1504,0.0025,-1.0000,-1.0000,2015-09-27T09:33:54
HD20794,2457292.90355,1.28,0.98,HARPS-Post,0.1387,0.0024,-1.0000,-1.0000,2015-09-27T09:35:25
HD20794,2457292.90463,3.07,0.98,HARPS-Post,0.1438,0.002,-1.0000,-1.0000,2015-09-27T09:36:56
HD20794,2457292.90565,3.78,0.98,HARPS-Post,0.1489,0.0021,-1.0000,-1.0000,2015-09-27T09:38:27
HD20794,2457293.75262,2.31,0.68,HARPS-Post,0.1474,0.0019,-1.0000,-1.0000,2015-09-28T05:58:03
HD20794,2457293.75366,2.00,0.70,HARPS-Post,0.1469,0.0023,-1.0000,-1.0000,2015-09-28T05:59:34
HD20794,2457293.75475,2.26,0.70,HARPS-Post,0.1498,0.002,-1.0000,-1.0000,2015-09-28T06:01:05
HD20794,2457293.75579,1.73,0.69,HARPS-Post,0.1446,0.0019,-1.0000,-1.0000,2015-09-28T06:02:36
HD20794,2457293.75684,1.98,0.69,HARPS-Post,0.1480,0.0021,-1.0000,-1.0000,2015-09-28T06:04:07
HD20794,2457293.75789,0.76,0.69,HARPS-Post,0.1481,0.0021,-1.0000,-1.0000,2015-09-28T06:05:38
HD20794,2457293.75896,1.88,0.68,HARPS-Post,0.1462,0.002,-1.0000,-1.0000,2015-09-28T06:07:09
HD20794,2457293.76000,1.28,0.68,HARPS-Post,0.1460,0.002,-1.0000,-1.0000,2015-09-28T06:08:40
HD20794,2457293.80774,1.90,0.68,HARPS-Post,0.1472,0.002,-1.0000,-1.0000,2015-09-28T07:17:25
HD20794,2457293.80880,0.88,0.68,HARPS-Post,0.1470,0.002,-1.0000,-1.0000,2015-09-28T07:18:57
HD20794,2457293.80987,0.54,0.69,HARPS-Post,0.1464,0.0023,-1.0000,-1.0000,2015-09-28T07:20:28
HD20794,2457293.81092,1.50,0.69,HARPS-Post,0.1493,0.002,-1.0000,-1.0000,2015-09-28T07:21:59
HD20794,2457293.81198,0.86,0.69,HARPS-Post,0.1504,0.0021,-1.0000,-1.0000,2015-09-28T07:23:30
HD20794,2457293.81303,1.39,0.70,HARPS-Post,0.1485,0.002,-1.0000,-1.0000,2015-09-28T07:25:01
HD20794,2457293.81408,1.55,0.68,HARPS-Post,0.1456,0.0021,-1.0000,-1.0000,2015-09-28T07:26:32
HD20794,2457293.81510,1.69,0.68,HARPS-Post,0.1401,0.0022,-1.0000,-1.0000,2015-09-28T07:28:03
HD20794,2457294.72995,-0.56,0.75,HARPS-Post,0.1402,0.0021,-1.0000,-1.0000,2015-09-29T05:25:23
HD20794,2457294.73100,0.74,0.75,HARPS-Post,0.1478,0.0018,-1.0000,-1.0000,2015-09-29T05:26:54
HD20794,2457294.73209,-0.49,0.76,HARPS-Post,0.1503,0.0018,-1.0000,-1.0000,2015-09-29T05:28:25
HD20794,2457294.73312,-1.09,0.74,HARPS-Post,0.1461,0.0017,-1.0000,-1.0000,2015-09-29T05:29:56
HD20794,2457294.73418,-0.03,0.75,HARPS-Post,0.1456,0.0019,-1.0000,-1.0000,2015-09-29T05:31:27
HD20794,2457294.73522,-0.17,0.74,HARPS-Post,0.1471,0.0017,-1.0000,-1.0000,2015-09-29T05:32:58
HD20794,2457294.73627,-1.27,0.75,HARPS-Post,0.1467,0.0017,-1.0000,-1.0000,2015-09-29T05:34:29
HD20794,2457294.73735,-0.59,0.75,HARPS-Post,0.1466,0.0019,-1.0000,-1.0000,2015-09-29T05:36:00
HD20794,2457294.79118,-0.64,0.74,HARPS-Post,0.1419,0.0016,-1.0000,-1.0000,2015-09-29T06:53:32
HD20794,2457294.79223,-0.22,0.75,HARPS-Post,0.1428,0.0018,-1.0000,-1.0000,2015-09-29T06:55:04
HD20794,2457294.79330,0.98,0.74,HARPS-Post,0.1443,0.0018,-1.0000,-1.0000,2015-09-29T06:56:35
HD20794,2457294.79435,-1.11,0.74,HARPS-Post,0.1438,0.0015,-1.0000,-1.0000,2015-09-29T06:58:06
HD20794,2457294.79540,-1.32,0.74,HARPS-Post,0.1448,0.0015,-1.0000,-1.0000,2015-09-29T06:59:37
HD20794,2457294.79646,1.07,0.74,HARPS-Post,0.1440,0.0016,-1.0000,-1.0000,2015-09-29T07:01:08
HD20794,2457294.79752,0.60,0.74,HARPS-Post,0.1405,0.0018,-1.0000,-1.0000,2015-09-29T07:02:39
HD20794,2457294.79856,-0.64,0.74,HARPS-Post,0.1467,0.0015,-1.0000,-1.0000,2015-09-29T07:04:10
HD20794,2457295.74492,-0.90,1.02,HARPS-Post,0.1455,0.0016,-1.0000,-1.0000,2015-09-30T05:46:40
HD20794,2457295.74632,-0.87,1.02,HARPS-Post,0.1436,0.0016,-1.0000,-1.0000,2015-09-30T05:48:42
HD20794,2457295.74772,-1.28,1.02,HARPS-Post,0.1480,0.0015,-1.0000,-1.0000,2015-09-30T05:50:42
HD20794,2457295.74913,-1.31,1.02,HARPS-Post,0.1491,0.0013,-1.0000,-1.0000,2015-09-30T05:52:43
HD20794,2457295.75052,-1.22,1.02,HARPS-Post,0.1464,0.0014,-1.0000,-1.0000,2015-09-30T05:54:44
HD20794,2457295.75192,-0.35,1.02,HARPS-Post,0.1476,0.0014,-1.0000,-1.0000,2015-09-30T05:56:45
HD20794,2457295.75331,-0.54,1.02,HARPS-Post,0.1455,0.0015,-1.0000,-1.0000,2015-09-30T05:58:46
HD20794,2457295.75474,-1.90,1.02,HARPS-Post,0.1474,0.0015,-1.0000,-1.0000,2015-09-30T06:00:47
HD20794,2457295.80421,-0.92,1.02,HARPS-Post,0.1444,0.0015,-1.0000,-1.0000,2015-09-30T07:12:01
HD20794,2457295.80560,0.47,1.02,HARPS-Post,0.1468,0.0013,-1.0000,-1.0000,2015-09-30T07:14:02
HD20794,2457295.80701,-1.17,1.02,HARPS-Post,0.1506,0.0012,-1.0000,-1.0000,2015-09-30T07:16:04
HD20794,2457295.80840,1.36,1.02,HARPS-Post,0.1467,0.0014,-1.0000,-1.0000,2015-09-30T07:18:04
HD20794,2457295.80979,-0.26,1.02,HARPS-Post,0.1462,0.0014,-1.0000,-1.0000,2015-09-30T07:20:05
