HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD69830,2452939.87486,-0.95,0.79,HARPS-Pre,0.1522,0.0031,-1.0000,-1.0000,2003-10-27T08:57:26
HD69830,2452943.87694,3.70,0.71,HARPS-Pre,0.1618,0.0025,-1.0000,-1.0000,2003-10-31T09:00:02
HD69830,2452946.86393,-0.27,0.92,HARPS-Pre,0.1633,0.0024,-1.0000,-1.0000,2003-11-03T08:40:12
HD69830,2452949.84114,2.37,0.98,HARPS-Pre,0.1531,0.0041,-1.0000,-1.0000,2003-11-06T08:08:09
HD69830,2452949.84355,0.72,0.97,HARPS-Pre,0.1518,0.0042,-1.0000,-1.0000,2003-11-06T08:11:42
HD69830,2452949.84604,1.50,0.97,HARPS-Pre,0.1438,0.004,-1.0000,-1.0000,2003-11-06T08:15:19
HD69830,2452997.80970,-1.48,1.12,HARPS-Pre,0.1453,0.0064,-1.0000,-1.0000,2003-12-24T07:18:45
HD69830,2453000.71192,1.73,1.07,HARPS-Pre,0.1354,0.0056,-1.0000,-1.0000,2003-12-27T04:57:40
HD69830,2453035.78046,4.10,0.93,HARPS-Pre,0.1574,0.0026,-1.0000,-1.0000,2004-01-31T06:33:19
HD69830,2453038.70017,5.69,0.90,HARPS-Pre,0.1630,0.0039,-1.0000,-1.0000,2004-02-03T04:38:51
HD69830,2453039.74265,2.42,0.95,HARPS-Pre,0.1548,0.0034,-1.0000,-1.0000,2004-02-04T05:39:26
HD69830,2453039.74577,2.09,0.95,HARPS-Pre,0.1654,0.003,-1.0000,-1.0000,2004-02-04T05:43:58
HD69830,2453039.74898,2.44,0.95,HARPS-Pre,0.1542,0.0034,-1.0000,-1.0000,2004-02-04T05:48:30
HD69830,2453049.63060,-1.44,0.73,HARPS-Pre,0.1505,0.0018,-1.0000,-1.0000,2004-02-14T02:54:56
HD69830,2453058.63829,-3.16,0.94,HARPS-Pre,0.1476,0.003,-1.0000,-1.0000,2004-02-23T03:09:36
HD69830,2453064.60899,5.22,0.88,HARPS-Pre,0.1562,0.0034,-1.0000,-1.0000,2004-02-29T02:25:55
HD69830,2453066.62879,-0.90,0.93,HARPS-Pre,0.1537,0.0027,-1.0000,-1.0000,2004-03-02T02:55:30
