HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD207129,2457181.95829,-3.23,0.93,HARPS-Post,0.1515,0.0021,-1.0000,-1.0000,2015-06-08T10:53:01
HD207129,2457181.96094,-2.97,0.93,HARPS-Post,0.1530,0.0023,-1.0000,-1.0000,2015-06-08T10:56:53
HD207129,2457181.96373,-4.05,0.94,HARPS-Post,0.1525,0.0019,-1.0000,-1.0000,2015-06-08T11:00:46
HD207129,2457200.95390,1.43,1.02,HARPS-Post,0.1494,0.0024,-1.0000,-1.0000,2015-06-27T10:43:49
HD207129,2457200.95747,2.39,0.99,HARPS-Post,0.1550,0.0018,-1.0000,-1.0000,2015-06-27T10:49:22
HD207129,2457204.78626,3.13,0.89,HARPS-Post,0.1550,0.0014,-1.0000,-1.0000,2015-07-01T06:41:26
HD207129,2457204.79177,2.23,0.89,HARPS-Post,0.1597,0.0015,-1.0000,-1.0000,2015-07-01T06:49:27
HD207129,2457266.82851,-0.51,0.65,HARPS-Post,0.1520,0.0012,-1.0000,-1.0000,2015-09-01T07:37:33
HD207129,2457270.77810,-2.32,0.49,HARPS-Post,0.1460,0.0013,-1.0000,-1.0000,2015-09-05T06:29:19
HD207129,2457270.78362,-2.41,0.49,HARPS-Post,0.1427,0.0014,-1.0000,-1.0000,2015-09-05T06:37:20
HD207129,2457291.67439,1.21,0.61,HARPS-Post,0.1601,0.002,-1.0000,-1.0000,2015-09-26T04:02:57
HD207129,2457291.67826,1.10,0.60,HARPS-Post,0.1467,0.0025,-1.0000,-1.0000,2015-09-26T04:08:29
HD207129,2457291.68210,0.14,0.60,HARPS-Post,0.1460,0.0023,-1.0000,-1.0000,2015-09-26T04:14:00
HD207129,2457293.56853,-1.54,0.68,HARPS-Post,0.1552,0.0021,-1.0000,-1.0000,2015-09-28T01:31:34
HD207129,2457293.57125,-0.92,0.68,HARPS-Post,0.1513,0.0019,-1.0000,-1.0000,2015-09-28T01:35:25
HD207129,2457293.57388,-1.60,0.68,HARPS-Post,0.1569,0.0021,-1.0000,-1.0000,2015-09-28T01:39:16
HD207129,2457293.57660,-1.77,0.68,HARPS-Post,0.1513,0.0017,-1.0000,-1.0000,2015-09-28T01:43:07
HD207129,2457300.67232,1.20,0.83,HARPS-Post,0.1488,0.0018,-1.0000,-1.0000,2015-10-05T03:59:56
HD207129,2457300.67747,2.32,0.86,HARPS-Post,0.1568,0.0023,-1.0000,-1.0000,2015-10-05T04:07:57
HD207129,2457305.64621,-0.27,0.78,HARPS-Post,0.1481,0.003,-1.0000,-1.0000,2015-10-10T03:22:38
HD207129,2457305.65198,-0.49,0.80,HARPS-Post,0.1536,0.0028,-1.0000,-1.0000,2015-10-10T03:30:39
HD207129,2457311.64987,1.77,0.60,HARPS-Post,0.1536,0.0018,-1.0000,-1.0000,2015-10-16T03:28:31
HD207129,2457311.65538,1.55,0.59,HARPS-Post,0.1542,0.0018,-1.0000,-1.0000,2015-10-16T03:36:31
HD207129,2457327.58969,5.80,0.74,HARPS-Post,0.1555,0.0013,-1.0000,-1.0000,2015-11-01T01:59:43
HD207129,2457349.52855,0.31,0.81,HARPS-Post,0.1505,0.002,-1.0000,-1.0000,2015-11-23T00:38:18
HD207129,2457349.53407,0.22,0.80,HARPS-Post,0.1448,0.0018,-1.0000,-1.0000,2015-11-23T00:46:19
HD207129,2457355.54722,1.78,0.74,HARPS-Post,0.1526,0.0016,-1.0000,-1.0000,2015-11-29T01:05:57
HD207129,2457355.55274,0.37,0.75,HARPS-Post,0.1549,0.0015,-1.0000,-1.0000,2015-11-29T01:13:58
