HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD85512,2454820.03930,1.25,0.95,HIRES-Post,0.5253,1.1e-05,-1.0000,-1.0000,rj61.601
HD85512,2454820.04222,1.47,0.94,HIRES-Post,0.5189,1.1e-05,-1.0000,-1.0000,rj61.602
HD85512,2454872.93201,-6.44,1.61,HIRES-Post,0.4786,2e-05,-1.0000,-1.0000,rj62.742
HD85512,2454872.93920,-1.53,1.47,HIRES-Post,0.4883,1.1e-05,-1.0000,-1.0000,rj62.743
HD85512,2455167.13355,-0.30,0.83,HIRES-Post,0.5380,1.2e-05,-1.0000,-1.0000,rj68.264
HD85512,2455167.13735,-0.43,0.79,HIRES-Post,0.5341,1.2e-05,-1.0000,-1.0000,rj68.265
HD85512,2455201.06241,2.08,0.79,HIRES-Post,0.5046,1e-05,-1.0000,-1.0000,rj69.231
HD85512,2455201.06660,1.95,0.88,HIRES-Post,0.5060,1.1e-05,-1.0000,-1.0000,rj69.232
HD85512,2455202.02055,1.54,0.80,HIRES-Post,0.5240,1e-05,-1.0000,-1.0000,rj69.597
HD85512,2455202.98264,1.07,0.75,HIRES-Post,0.5425,1.1e-05,-1.0000,-1.0000,rj69.1011
HD85512,2455202.98555,0.50,0.77,HIRES-Post,0.5658,1.6e-05,-1.0000,-1.0000,rj69.1012
HD85512,2455259.95791,-2.13,1.29,HIRES-Post,0.5341,1.1e-05,-1.0000,-1.0000,rj70.970
HD85512,2455259.96117,2.19,1.34,HIRES-Post,0.5227,1.1e-05,-1.0000,-1.0000,rj70.971
