HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD4628,2453933.05318,-1.38,1.04,HIRES-Post,0.1939,2.3e-06,-1.0000,-1.0000,rj20.919
HD4628,2453933.05399,-1.57,1.07,HIRES-Post,0.1953,2.3e-06,-1.0000,-1.0000,rj20.920
HD4628,2453933.05477,-1.20,1.05,HIRES-Post,0.1981,2.3e-06,-1.0000,-1.0000,rj20.921
HD4628,2453984.97864,1.90,1.00,HIRES-Post,0.1899,2.2e-06,-1.0000,-1.0000,rj23.1520
HD4628,2453984.97946,-1.18,1.00,HIRES-Post,0.1889,2.2e-06,-1.0000,-1.0000,rj23.1521
HD4628,2453984.98032,1.01,0.99,HIRES-Post,0.1875,2.2e-06,-1.0000,-1.0000,rj23.1522
HD4628,2454083.82289,-2.98,1.14,HIRES-Post,0.2058,3e-06,-1.0000,-1.0000,rj26.155
HD4628,2454083.82385,-2.41,1.15,HIRES-Post,0.2041,3e-06,-1.0000,-1.0000,rj26.156
HD4628,2454083.82474,-5.50,1.16,HIRES-Post,0.2048,2.9e-06,-1.0000,-1.0000,rj26.157
HD4628,2454138.70569,0.49,1.02,HIRES-Post,0.2098,2.8e-06,-1.0000,-1.0000,rj29.118
HD4628,2454138.70644,-1.16,1.05,HIRES-Post,0.2136,2.9e-06,-1.0000,-1.0000,rj29.119
HD4628,2454138.70716,-1.00,1.09,HIRES-Post,0.2127,3e-06,-1.0000,-1.0000,rj29.120
HD4628,2454337.10832,0.28,1.13,HIRES-Post,0.1977,2.6e-06,-1.0000,-1.0000,rj43.2193
HD4628,2454396.84870,-0.13,1.14,HIRES-Post,0.1999,2.7e-06,-1.0000,-1.0000,rj47.146
HD4628,2454397.90410,1.04,1.06,HIRES-Post,0.1923,2.6e-06,-1.0000,-1.0000,rj47.361
HD4628,2454644.12885,-5.35,1.10,HIRES-Post,0.2031,3.9e-06,-1.0000,-1.0000,rj55.2042
HD4628,2454689.00183,0.65,1.07,HIRES-Post,0.1889,3.5e-06,-1.0000,-1.0000,rq03.149
HD4628,2454690.06612,1.12,1.15,HIRES-Post,0.1932,3.7e-06,-1.0000,-1.0000,rq03.460
HD4628,2454717.95225,1.18,1.16,HIRES-Post,0.2035,3.8e-06,-1.0000,-1.0000,rq04.130
HD4628,2454719.00700,5.00,1.10,HIRES-Post,0.1976,3.8e-06,-1.0000,-1.0000,rq04.452
HD4628,2454719.00786,5.47,1.21,HIRES-Post,0.2153,4.1e-06,-1.0000,-1.0000,rq04.453
HD4628,2454721.98513,-2.76,1.23,HIRES-Post,0.2011,3.9e-06,-1.0000,-1.0000,rq04.1366
HD4628,2454722.89800,2.43,1.30,HIRES-Post,0.2037,4e-06,-1.0000,-1.0000,rq04.1618
HD4628,2454723.97068,4.30,1.12,HIRES-Post,0.1888,3.8e-06,-1.0000,-1.0000,rq04.1936
HD4628,2454724.97184,-0.99,1.19,HIRES-Post,0.1977,3.7e-06,-1.0000,-1.0000,rq04.2246
HD4628,2454805.81179,-5.68,1.17,HIRES-Post,0.1763,3.4e-06,-1.0000,-1.0000,rq07.103
HD4628,2454806.84049,-7.86,1.42,HIRES-Post,0.1843,3.6e-06,-1.0000,-1.0000,rq07.419
HD4628,2454807.81906,1.47,1.26,HIRES-Post,0.1774,3.5e-06,-1.0000,-1.0000,rq07.700
HD4628,2454808.86115,-1.91,1.20,HIRES-Post,0.1829,3.5e-06,-1.0000,-1.0000,rq07.1020
HD4628,2454872.74186,4.11,1.21,HIRES-Post,0.1912,3.3e-06,-1.0000,-1.0000,rj62.703
HD4628,2455074.09288,1.19,1.26,HIRES-Post,0.1921,3.9e-06,-1.0000,-1.0000,rq20.131
HD4628,2455075.10019,-2.59,1.33,HIRES-Post,0.1849,3.7e-06,-1.0000,-1.0000,rq20.331
HD4628,2455076.06527,0.52,1.11,HIRES-Post,0.1875,3.5e-06,-1.0000,-1.0000,rq20.522
HD4628,2455077.05529,-2.49,1.07,HIRES-Post,0.1830,3.7e-06,-1.0000,-1.0000,rq20.707
HD4628,2455078.08005,-3.69,1.11,HIRES-Post,0.1779,3.5e-06,-1.0000,-1.0000,rq20.940
HD4628,2455079.08248,-3.32,1.14,HIRES-Post,0.1885,3.7e-06,-1.0000,-1.0000,rq20.1140
HD4628,2455080.07966,-4.00,1.17,HIRES-Post,0.1855,3.5e-06,-1.0000,-1.0000,rq20.1340
HD4628,2455081.09087,-0.07,1.16,HIRES-Post,0.1943,3.8e-06,-1.0000,-1.0000,rq20.1555
HD4628,2455082.04561,3.31,1.15,HIRES-Post,0.1909,3.7e-06,-1.0000,-1.0000,rq20.1707
HD4628,2455083.05187,2.06,1.06,HIRES-Post,0.1882,3.5e-06,-1.0000,-1.0000,rq20.1907
HD4628,2455084.14254,1.90,1.17,HIRES-Post,0.1913,4.1e-06,-1.0000,-1.0000,rq20.2135
HD4628,2455085.04029,2.87,1.22,HIRES-Post,0.1954,3.8e-06,-1.0000,-1.0000,rq20.2325
HD4628,2455111.91458,3.83,1.81,HIRES-Post,0.1767,8.1e-06,-1.0000,-1.0000,rq21.1383
HD4628,2455187.85351,-3.52,1.16,HIRES-Post,0.1871,3.9e-06,-1.0000,-1.0000,rq25.127
HD4628,2455187.85422,-1.50,1.20,HIRES-Post,0.1851,3.9e-06,-1.0000,-1.0000,rq25.128
HD4628,2455187.85495,-0.58,1.17,HIRES-Post,0.1853,4e-06,-1.0000,-1.0000,rq25.129
HD4628,2455189.77764,-0.97,1.09,HIRES-Post,0.1828,3.4e-06,-1.0000,-1.0000,rq25.698
HD4628,2455189.77831,2.00,1.21,HIRES-Post,0.1878,3.5e-06,-1.0000,-1.0000,rq25.699
HD4628,2455189.77898,0.51,1.11,HIRES-Post,0.1853,3.5e-06,-1.0000,-1.0000,rq25.700
HD4628,2455190.83593,-4.85,1.33,HIRES-Post,0.1923,4.2e-06,-1.0000,-1.0000,rq25.1029
HD4628,2455190.83677,-3.55,1.28,HIRES-Post,0.1901,4.2e-06,-1.0000,-1.0000,rq25.1030
HD4628,2455190.83756,-2.42,1.25,HIRES-Post,0.1946,4.1e-06,-1.0000,-1.0000,rq25.1031
HD4628,2455193.69053,-0.83,1.20,HIRES-Post,0.1874,3.6e-06,-1.0000,-1.0000,rq25.1985
HD4628,2455193.69116,-2.01,1.23,HIRES-Post,0.1879,3.7e-06,-1.0000,-1.0000,rq25.1986
HD4628,2455193.69181,-1.60,1.21,HIRES-Post,0.1879,3.6e-06,-1.0000,-1.0000,rq25.1987
HD4628,2455196.73565,-0.89,1.25,HIRES-Post,0.1874,3.8e-06,-1.0000,-1.0000,rq25.2201
HD4628,2455196.73635,-2.36,1.21,HIRES-Post,0.1805,3.5e-06,-1.0000,-1.0000,rq25.2202
HD4628,2455196.73705,-3.53,1.33,HIRES-Post,0.1797,3.4e-06,-1.0000,-1.0000,rq25.2203
HD4628,2455197.78699,-6.58,1.27,HIRES-Post,0.1935,4.2e-06,-1.0000,-1.0000,rq25.2492
HD4628,2455197.78783,-7.05,1.28,HIRES-Post,0.1922,4.1e-06,-1.0000,-1.0000,rq25.2493
HD4628,2455197.78869,-8.09,1.20,HIRES-Post,0.1995,4.3e-06,-1.0000,-1.0000,rq25.2494
HD4628,2455198.79910,-3.60,1.24,HIRES-Post,0.1867,3.7e-06,-1.0000,-1.0000,rq25.2805
HD4628,2455198.79993,-6.57,1.21,HIRES-Post,0.1953,4e-06,-1.0000,-1.0000,rq25.2806
HD4628,2455198.80064,-5.42,1.27,HIRES-Post,0.2004,4.2e-06,-1.0000,-1.0000,rq25.2807
HD4628,2455231.71125,-7.79,1.21,HIRES-Post,0.1877,3.9e-06,-1.0000,-1.0000,rq27.887
HD4628,2455231.71199,-7.62,1.28,HIRES-Post,0.1930,3.8e-06,-1.0000,-1.0000,rq27.888
HD4628,2455231.71271,-6.29,1.22,HIRES-Post,0.1917,3.8e-06,-1.0000,-1.0000,rq27.889
HD4628,2455371.09345,-0.51,1.08,HIRES-Post,0.1934,2.8e-06,-1.0000,-1.0000,rj73.592
HD4628,2455372.10410,-1.67,1.07,HIRES-Post,0.1928,2.8e-06,-1.0000,-1.0000,rj73.980
HD4628,2455372.10505,-2.94,1.10,HIRES-Post,0.1951,2.8e-06,-1.0000,-1.0000,rj73.981
HD4628,2455372.10596,-4.41,1.12,HIRES-Post,0.1984,2.9e-06,-1.0000,-1.0000,rj73.982
HD4628,2455372.10683,-5.01,1.07,HIRES-Post,0.1953,2.8e-06,-1.0000,-1.0000,rj73.983
HD4628,2455372.10797,-4.65,1.06,HIRES-Post,0.1936,2.9e-06,-1.0000,-1.0000,rj73.984
HD4628,2455372.10885,-2.62,1.11,HIRES-Post,0.1999,2.9e-06,-1.0000,-1.0000,rj73.985
HD4628,2455400.13674,0.15,0.99,HIRES-Post,0.1795,3.4e-06,-1.0000,-1.0000,rq34.2756
HD4628,2455408.13340,-3.55,1.04,HIRES-Post,0.1894,2.6e-06,-1.0000,-1.0000,rj74.47
HD4628,2455408.13417,-3.01,1.09,HIRES-Post,0.1865,2.6e-06,-1.0000,-1.0000,rj74.48
HD4628,2455409.12310,0.25,1.00,HIRES-Post,0.1878,2.7e-06,-1.0000,-1.0000,rj74.420
HD4628,2455409.12386,0.76,0.97,HIRES-Post,0.1851,2.6e-06,-1.0000,-1.0000,rj74.421
HD4628,2455409.12464,-1.00,1.05,HIRES-Post,0.1803,2.6e-06,-1.0000,-1.0000,rj74.422
HD4628,2455409.12541,0.49,1.00,HIRES-Post,0.1836,2.6e-06,-1.0000,-1.0000,rj74.423
HD4628,2455409.12632,-3.77,1.02,HIRES-Post,0.1827,2.6e-06,-1.0000,-1.0000,rj74.424
HD4628,2455410.12438,-1.62,0.99,HIRES-Post,0.1931,2.5e-06,-1.0000,-1.0000,rj74.806
HD4628,2455410.12514,-0.57,1.03,HIRES-Post,0.1917,2.6e-06,-1.0000,-1.0000,rj74.807
HD4628,2455410.12587,-1.20,0.91,HIRES-Post,0.1849,2.5e-06,-1.0000,-1.0000,rj74.808
HD4628,2455410.12673,-2.91,1.10,HIRES-Post,0.1888,2.6e-06,-1.0000,-1.0000,rj74.809
HD4628,2455410.12746,-0.85,1.05,HIRES-Post,0.1919,2.6e-06,-1.0000,-1.0000,rj74.810
HD4628,2455434.09019,-1.57,1.21,HIRES-Post,0.1976,3.7e-06,-1.0000,-1.0000,rq36.2252
HD4628,2455434.09084,-3.78,1.24,HIRES-Post,0.2020,3.7e-06,-1.0000,-1.0000,rq36.2253
HD4628,2455455.94553,5.95,1.08,HIRES-Post,0.1997,3.8e-06,-1.0000,-1.0000,rq37.140
HD4628,2455455.94622,3.18,1.04,HIRES-Post,0.1931,3.5e-06,-1.0000,-1.0000,rq37.141
HD4628,2455455.94690,3.06,1.17,HIRES-Post,0.1965,3.6e-06,-1.0000,-1.0000,rq37.142
HD4628,2455462.96791,0.53,1.07,HIRES-Post,0.2040,2.8e-06,-1.0000,-1.0000,rj75.174
HD4628,2455462.96866,-1.82,1.09,HIRES-Post,0.2031,2.7e-06,-1.0000,-1.0000,rj75.175
HD4628,2455462.96950,-0.16,1.00,HIRES-Post,0.1998,2.7e-06,-1.0000,-1.0000,rj75.176
HD4628,2455462.97023,0.48,0.99,HIRES-Post,0.1974,2.7e-06,-1.0000,-1.0000,rj75.177
HD4628,2455462.97110,0.08,0.97,HIRES-Post,0.2045,2.7e-06,-1.0000,-1.0000,rj75.178
HD4628,2455462.97185,0.57,1.10,HIRES-Post,0.1987,2.7e-06,-1.0000,-1.0000,rj75.179
HD4628,2455463.89122,0.05,0.97,HIRES-Post,0.2054,2.6e-06,-1.0000,-1.0000,rj75.553
HD4628,2455463.89195,-1.89,1.06,HIRES-Post,0.2068,2.8e-06,-1.0000,-1.0000,rj75.554
HD4628,2455463.89269,-3.56,0.92,HIRES-Post,0.2052,2.7e-06,-1.0000,-1.0000,rj75.555
HD4628,2455463.89354,-2.23,0.92,HIRES-Post,0.2072,2.7e-06,-1.0000,-1.0000,rj75.556
HD4628,2455463.89428,-0.73,0.95,HIRES-Post,0.2102,2.8e-06,-1.0000,-1.0000,rj75.557
HD4628,2455463.89501,-2.16,0.93,HIRES-Post,0.2043,2.7e-06,-1.0000,-1.0000,rj75.558
HD4628,2455465.03688,-0.91,1.12,HIRES-Post,0.1905,3.5e-06,-1.0000,-1.0000,rq38.146
HD4628,2455465.03758,-0.84,1.15,HIRES-Post,0.1918,3.7e-06,-1.0000,-1.0000,rq38.147
HD4628,2455465.03827,-2.30,1.06,HIRES-Post,0.2008,3.6e-06,-1.0000,-1.0000,rq38.148
HD4628,2455487.03031,-2.32,1.11,HIRES-Post,0.1985,3.9e-06,-1.0000,-1.0000,rq39.157
HD4628,2455487.03114,-1.81,1.15,HIRES-Post,0.1886,3.9e-06,-1.0000,-1.0000,rq39.158
HD4628,2455487.03184,-5.40,1.20,HIRES-Post,0.1927,3.8e-06,-1.0000,-1.0000,rq39.159
HD4628,2455516.97560,-0.55,1.07,HIRES-Post,0.2026,3e-06,-1.0000,-1.0000,rj76.565
HD4628,2455516.97641,-3.04,1.09,HIRES-Post,0.2004,3e-06,-1.0000,-1.0000,rj76.566
HD4628,2455516.97721,-0.43,1.11,HIRES-Post,0.2037,2.9e-06,-1.0000,-1.0000,rj76.567
HD4628,2455516.97802,-1.75,1.11,HIRES-Post,0.2004,2.8e-06,-1.0000,-1.0000,rj76.568
HD4628,2455516.97894,-2.58,1.08,HIRES-Post,0.2044,3e-06,-1.0000,-1.0000,rj76.569
HD4628,2455517.96759,-2.14,1.05,HIRES-Post,0.1931,2.8e-06,-1.0000,-1.0000,rj76.936
HD4628,2455517.96839,-2.66,1.07,HIRES-Post,0.1954,2.8e-06,-1.0000,-1.0000,rj76.937
HD4628,2455517.96919,-2.23,1.10,HIRES-Post,0.1941,2.8e-06,-1.0000,-1.0000,rj76.938
HD4628,2455517.96999,1.45,1.01,HIRES-Post,0.1888,2.7e-06,-1.0000,-1.0000,rj76.939
HD4628,2455517.97076,1.53,1.08,HIRES-Post,0.1940,2.8e-06,-1.0000,-1.0000,rj76.940
HD4628,2455522.88401,-2.37,1.15,HIRES-Post,0.1945,3.7e-06,-1.0000,-1.0000,rq40.425
HD4628,2455522.88470,-1.27,1.10,HIRES-Post,0.1961,3.5e-06,-1.0000,-1.0000,rq40.426
HD4628,2455522.88538,-1.36,1.16,HIRES-Post,0.1968,3.8e-06,-1.0000,-1.0000,rq40.427
HD4628,2455549.85761,-3.44,1.00,HIRES-Post,0.1918,2.7e-06,-1.0000,-1.0000,rj77.540
HD4628,2455549.85883,-2.06,1.04,HIRES-Post,0.1904,2.7e-06,-1.0000,-1.0000,rj77.541
HD4628,2455549.86007,-3.79,1.12,HIRES-Post,0.1938,2.7e-06,-1.0000,-1.0000,rj77.542
HD4628,2455549.86137,-2.36,1.04,HIRES-Post,0.1997,2.8e-06,-1.0000,-1.0000,rj77.543
HD4628,2455549.86295,-1.96,0.99,HIRES-Post,0.1971,2.9e-06,-1.0000,-1.0000,rj77.544
HD4628,2455578.82152,-4.27,1.06,HIRES-Post,0.2005,3.9e-06,-1.0000,-1.0000,rj78.120
HD4628,2455578.82366,-2.15,1.16,HIRES-Post,0.2009,4e-06,-1.0000,-1.0000,rj78.121
HD4628,2455579.73911,-3.85,0.95,HIRES-Post,0.1948,2.7e-06,-1.0000,-1.0000,rj78.415
HD4628,2455579.73991,-1.13,1.03,HIRES-Post,0.1985,2.8e-06,-1.0000,-1.0000,rj78.416
HD4628,2455579.74072,-5.61,1.00,HIRES-Post,0.1996,2.7e-06,-1.0000,-1.0000,rj78.417
HD4628,2455579.74168,-3.05,1.06,HIRES-Post,0.1970,2.7e-06,-1.0000,-1.0000,rj78.418
HD4628,2455579.74251,-0.98,1.07,HIRES-Post,0.1909,2.6e-06,-1.0000,-1.0000,rj78.419
HD4628,2455760.13670,-2.20,1.13,HIRES-Post,0.1835,3.3e-06,-1.0000,-1.0000,rq51.507
HD4628,2455760.13738,-4.59,1.04,HIRES-Post,0.1838,3.3e-06,-1.0000,-1.0000,rq51.508
HD4628,2455760.13804,-0.33,0.99,HIRES-Post,0.1796,3.3e-06,-1.0000,-1.0000,rq51.509
HD4628,2455761.13717,-2.57,1.02,HIRES-Post,0.1871,3.3e-06,-1.0000,-1.0000,rq51.714
HD4628,2455761.13783,-2.99,0.99,HIRES-Post,0.1820,3.2e-06,-1.0000,-1.0000,rq51.715
HD4628,2455761.13848,-2.45,1.07,HIRES-Post,0.1789,3.3e-06,-1.0000,-1.0000,rq51.716
HD4628,2455762.13562,-0.36,1.14,HIRES-Post,0.1820,3.2e-06,-1.0000,-1.0000,rq51.937
HD4628,2455762.13629,0.47,1.05,HIRES-Post,0.1837,3.2e-06,-1.0000,-1.0000,rq51.938
HD4628,2455762.13693,-4.51,1.05,HIRES-Post,0.1827,3.3e-06,-1.0000,-1.0000,rq51.939
HD4628,2455782.14441,-1.20,1.08,HIRES-Post,0.1933,3.7e-06,-1.0000,-1.0000,rq51.2124
HD4628,2455782.14512,-2.30,1.05,HIRES-Post,0.1897,3.7e-06,-1.0000,-1.0000,rq51.2125
HD4628,2455782.14580,-2.31,1.08,HIRES-Post,0.1940,3.6e-06,-1.0000,-1.0000,rq51.2126
HD4628,2455789.14720,-5.36,1.21,HIRES-Post,0.1896,3.5e-06,-1.0000,-1.0000,rq51.2933
HD4628,2455789.14787,-6.74,1.10,HIRES-Post,0.1910,3.5e-06,-1.0000,-1.0000,rq51.2934
HD4628,2455789.14856,-7.07,1.05,HIRES-Post,0.1860,3.5e-06,-1.0000,-1.0000,rq51.2935
HD4628,2455825.06111,-4.77,1.03,HIRES-Post,0.2077,2.8e-06,-1.0000,-1.0000,rj84.202
HD4628,2455825.06194,-5.37,1.10,HIRES-Post,0.2080,2.7e-06,-1.0000,-1.0000,rj84.203
HD4628,2455825.06275,-2.82,1.11,HIRES-Post,0.2057,2.7e-06,-1.0000,-1.0000,rj84.204
HD4628,2455825.06359,-2.61,1.10,HIRES-Post,0.2076,2.8e-06,-1.0000,-1.0000,rj84.205
HD4628,2455825.87899,-2.18,1.11,HIRES-Post,0.2095,2.8e-06,-1.0000,-1.0000,rj84.560
HD4628,2455825.87980,-1.17,1.08,HIRES-Post,0.2043,2.7e-06,-1.0000,-1.0000,rj84.561
HD4628,2455825.88062,-3.11,1.08,HIRES-Post,0.2065,2.8e-06,-1.0000,-1.0000,rj84.562
