HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD85512,2452990.81526,0.24,0.99,HARPS-Pre,0.7451,0.011,-1.0000,-1.0000,2003-12-17T07:29:04
HD85512,2453002.83438,-1.82,0.59,HARPS-Pre,0.7270,0.007,-1.0000,-1.0000,2003-12-29T07:55:00
HD85512,2453051.75002,0.38,0.89,HARPS-Pre,0.7347,0.0098,-1.0000,-1.0000,2004-02-16T05:51:01
HD85512,2453063.67521,0.58,0.73,HARPS-Pre,0.7484,0.0088,-1.0000,-1.0000,2004-02-28T03:59:23
HD85512,2453759.77333,-1.39,0.92,HARPS-Pre,0.9058,0.0058,-1.0000,-1.0000,2006-01-24T06:22:06
HD85512,2454141.75450,0.43,0.48,HARPS-Pre,1.2180,0.0075,-1.0000,-1.0000,2007-02-10T05:53:43
HD85512,2454422.85271,0.37,0.84,HARPS-Pre,1.1418,0.0074,-1.0000,-1.0000,2007-11-18T08:21:46
HD85512,2454426.83085,-0.91,0.54,HARPS-Pre,1.1446,0.0055,-1.0000,-1.0000,2007-11-22T07:50:16
HD85512,2454521.67593,-1.65,0.68,HARPS-Pre,1.2537,0.009,-1.0000,-1.0000,2008-02-25T04:00:01
HD85512,2454522.75227,-2.00,0.72,HARPS-Pre,1.2665,0.0086,-1.0000,-1.0000,2008-02-26T05:49:45
HD85512,2454523.73053,-1.33,0.85,HARPS-Pre,1.2429,0.0097,-1.0000,-1.0000,2008-02-27T05:18:44
HD85512,2454524.71967,-1.08,0.83,HARPS-Pre,1.2222,0.008,-1.0000,-1.0000,2008-02-28T05:02:55
HD85512,2454525.73961,-2.30,0.93,HARPS-Pre,1.2605,0.0087,-1.0000,-1.0000,2008-02-29T05:31:19
HD85512,2454526.67474,-3.01,0.92,HARPS-Pre,1.2294,0.0078,-1.0000,-1.0000,2008-03-01T03:58:19
HD85512,2454527.70097,-1.99,0.92,HARPS-Pre,1.2591,0.0079,-1.0000,-1.0000,2008-03-02T04:36:05
HD85512,2454528.66448,-2.98,0.93,HARPS-Pre,1.2326,0.0088,-1.0000,-1.0000,2008-03-03T03:43:40
HD85512,2454529.66690,-1.23,0.94,HARPS-Pre,1.2161,0.0088,-1.0000,-1.0000,2008-03-04T03:46:50
HD85512,2454530.71222,-2.68,0.92,HARPS-Pre,1.2117,0.0076,-1.0000,-1.0000,2008-03-05T04:52:05
HD85512,2454569.58946,0.57,0.94,HARPS-Pre,1.2634,0.011,-1.0000,-1.0000,2008-04-13T01:56:46
HD85512,2454571.56878,-1.33,0.87,HARPS-Pre,1.2371,0.01,-1.0000,-1.0000,2008-04-15T01:27:12
HD85512,2454611.54416,-2.41,0.81,HARPS-Pre,1.2043,0.0089,-1.0000,-1.0000,2008-05-25T00:53:20
HD85512,2454616.54461,-2.86,0.73,HARPS-Pre,1.2320,0.013,-1.0000,-1.0000,2008-05-30T00:54:25
HD85512,2454618.50012,-1.57,1.00,HARPS-Pre,1.2324,0.016,-1.0000,-1.0000,2008-05-31T23:50:30
HD85512,2454620.46609,-1.95,1.23,HARPS-Pre,1.2738,0.035,-1.0000,-1.0000,2008-06-02T23:02:25
HD85512,2454640.52345,-2.03,0.94,HARPS-Pre,1.1413,0.0083,-1.0000,-1.0000,2008-06-23T00:26:19
HD85512,2454643.49081,-2.78,0.81,HARPS-Pre,1.1329,0.009,-1.0000,-1.0000,2008-06-25T23:39:25
HD85512,2454647.50661,-4.40,0.94,HARPS-Pre,1.0875,0.0083,-1.0000,-1.0000,2008-06-30T00:02:30
HD85512,2454774.86136,-2.09,0.95,HARPS-Pre,1.2116,0.011,-1.0000,-1.0000,2008-11-04T08:37:39
HD85512,2454775.86015,-2.04,0.96,HARPS-Pre,1.1518,0.011,-1.0000,-1.0000,2008-11-05T08:35:51
HD85512,2454776.86467,-0.88,0.97,HARPS-Pre,1.1732,0.012,-1.0000,-1.0000,2008-11-06T08:42:11
HD85512,2454777.87222,-1.43,0.84,HARPS-Pre,1.1398,0.01,-1.0000,-1.0000,2008-11-07T08:53:11
HD85512,2454778.87185,-2.21,0.95,HARPS-Pre,1.1363,0.01,-1.0000,-1.0000,2008-11-08T08:52:22
HD85512,2454779.87383,-1.89,0.94,HARPS-Pre,1.1441,0.0088,-1.0000,-1.0000,2008-11-09T08:55:15
HD85512,2454780.87178,-0.21,0.97,HARPS-Pre,1.0932,0.01,-1.0000,-1.0000,2008-11-10T08:52:13
HD85512,2454799.83050,1.25,0.95,HARPS-Pre,1.1264,0.01,-1.0000,-1.0000,2008-11-29T07:51:08
HD85512,2454800.78673,-0.87,0.94,HARPS-Pre,1.1126,0.0095,-1.0000,-1.0000,2008-11-30T06:48:13
HD85512,2454800.87066,-0.88,0.93,HARPS-Pre,1.1050,0.0075,-1.0000,-1.0000,2008-11-30T08:49:10
HD85512,2454801.79130,-1.18,0.93,HARPS-Pre,1.1272,0.0079,-1.0000,-1.0000,2008-12-01T06:54:43
HD85512,2454802.79563,0.14,0.94,HARPS-Pre,1.1279,0.0084,-1.0000,-1.0000,2008-12-02T07:00:39
HD85512,2454802.85607,-0.45,0.93,HARPS-Pre,1.0970,0.0079,-1.0000,-1.0000,2008-12-02T08:27:47
