HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD140901,2450915.17816,1.75,1.84,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru03.54
HD140901,2451384.02530,1.46,1.76,UCLES,-1.0000,-1.0000,0.7055,0.002,ru13.123
HD140901,2451683.05075,-12.72,1.85,UCLES,-1.0000,-1.0000,0.7035,0.0027,ru19.63
HD140901,2451684.11677,-10.74,1.56,UCLES,-1.0000,-1.0000,0.7061,0.0023,ru20.83
HD140901,2451718.09785,0.25,1.63,UCLES,-1.0000,-1.0000,0.7023,0.002,ru27.53
HD140901,2451743.98108,-4.22,1.58,UCLES,-1.0000,-1.0000,0.7104,0.0022,ru28.143
HD140901,2451766.88930,-10.97,1.50,UCLES,-1.0000,-1.0000,0.7056,0.0021,ru29.21
HD140901,2451984.22257,-19.73,1.92,UCLES,-1.0000,-1.0000,0.7092,0.0024,ru35.115
HD140901,2452061.08822,-3.37,1.73,UCLES,-1.0000,-1.0000,0.7050,0.0022,ru42.62
HD140901,2452093.03666,-12.57,1.62,UCLES,-1.0000,-1.0000,0.7082,0.0021,ru43.128
HD140901,2452127.94381,-5.70,1.51,UCLES,-1.0000,-1.0000,0.7081,0.002,ru45.108
HD140901,2452187.88087,20.72,1.52,UCLES,-1.0000,-1.0000,0.6967,0.0024,ru48.125
HD140901,2452189.88398,0.05,1.58,UCLES,-1.0000,-1.0000,0.6978,0.0025,ru48.336
HD140901,2452359.24064,-9.44,2.01,UCLES,-1.0000,-1.0000,0.7038,0.0036,ru50.52
HD140901,2452359.24833,-5.59,2.76,UCLES,-1.0000,-1.0000,0.6957,0.0053,ru50.53
HD140901,2452387.11621,-6.06,1.52,UCLES,-1.0000,-1.0000,0.7078,0.0019,ru51.33
HD140901,2452388.16850,-10.81,1.53,UCLES,-1.0000,-1.0000,0.7042,0.0022,ru51.144
HD140901,2452422.09273,0.69,1.43,UCLES,-1.0000,-1.0000,0.7056,0.0017,ru52.131
HD140901,2452422.09644,1.67,1.62,UCLES,-1.0000,-1.0000,0.7022,0.0026,ru52.132
